"Metabolite","Category","HyPea.7404_3","HyPep.1510_1","HyPep.1510_2","HyPep.1510_4","HyPep.4601N_1","HyPep.4601N_2","HyPep.1510_3","HyPep.7504_1","HyPep.7504_2","HyPep.7504_3","HyPep.4601N_3","HyPea.7404_2","HY.YEST.412_1","HY.YEST.412_2","HY.YEST.412_3","HY.YEST.466_1","HY.YEST.466_2","HY.YEST.466_3","HY.YEST.503_1","HY.YEST.503_2","HY.YEST.503_3","HY.YEST.555_1","HY.YEST.555_2","HY.YEST.555_3","HyPea.7404_1","HyPep.YE_2","HyPep.YE_3","HyPep.YE_1"
"Erucamide","Other",0.0348562096057093,0.0395335352465824,0.0258728999239603,0.0272287934402629,0.0183783135830663,0.0304932309915259,0.025160764670895,0.00737525484534072,0.0271488811355707,0.0156393078728961,0.0171132070675988,0.0160517616225228,0.00972576034715409,0.013009592764729,0.0159942406901795,0.0114542713337654,0.0447264245795885,0.0196380202996086,0.385724926666667,0.0322519541093585,0.0213074030970831,0.0280863779928139,0.0486439516949411,0.0441926776249735,0.00240265861504854,0.0172144162741758,0.0112082494814524,0.00956691508541819
"Esculetin","Other",4.42532253654413e-07,4.77390384823631e-07,3.90717048757122e-07,0.004335063,0.002299703,0.001185138,0.000899805,0.027220459,0.035216187,0.029524117,0.001190005,4.39238095187212e-07,0.038597299,0.001295865,0.041391621,0.17787659,0.19816113,0.153713581,0.042603224,0.021487018,0.010282656,0.082552055,0.048465034,0.078592671,4.7699531563714e-07,0.00096764,0.001020265,0.001120649
"Fa 18:1+1o","Lipids",0.038347398,0.026658252,0.040059841,0.043728716,0.04726979,0.039651213,0.037959653,0.037918223,0.032989887,0.033413216,0.041555858,0.028235878,0.062691711,0.051615005,0.040088491,0.04392476,0.063933714,0.045447757,0.026720399,0.029593987,0.026274684,0.028193528,0.025922356,0.015668167,0.012053419,0.019705742,0.024804478,0.035573878
"Fa 18:1+2o","Lipids",0.00032381,0.000286852,0.000355092,0.000484331,0.021580312,0.41437836,0.001926322,0.00600067,0.005546523,0.055915981,0.486071402,0.000139511,0.000186333,0.000355458,0.00057822,0.000813796,0.00114444,0.000728918,0.000230308,0.000225813,0.000400572,0.00043633,5.55480140069677e-05,0.000436513,0.000292364,0.000391216,0.000311402,0.000403603
"Fa 18:1+3o","Lipids",0.000359343850376594,0.00157118566666667,0.00204534366666667,0.000888676,0.182866500333333,0.141172722333333,0.00112442833333333,0.0744901713333333,0.0422671013333333,0.073863316,0.469374164,0.000198023596113508,0.000254206666666667,0.000521941666666667,0.000248858390117447,0.000699622333333333,0.000529799550994652,0.000688463,0.00137553766666667,0.00124582533333333,0.00122315933333333,0.00117948133333333,0.000429308666666667,0.000689142333333333,0.000326258666666667,0.000269836432560412,1.64979306237441e-05,8.10843975535355e-05
"Ferulic acid","Other",0.000838906348255178,0.0496706096666667,0.0535571853333333,0.038508422,0.0190690666666667,0.0203094595872646,0.0566273476666667,0.279602076333333,0.226428188666667,0.196411819666667,0.0145528218462471,0.000242183609491207,0.000926794,0.00389855708237129,0.00113439383974156,0.00186013333333333,0.00172458966666667,0.00173340067231708,0.0135107863333333,0.0114006101925585,0.002463042,0.00108026137575879,0.0011497437553912,0.000388908610583064,0.000360939112044476,0.000916062944214698,0.00028376614736408,0.00134992286545448
"Feruloyltyramine","Other",9.54380475684981e-08,9.15943284161287e-08,8.75927561402947e-08,8.87746848825787e-08,9.67841757811693e-08,9.54797437645228e-08,7.8536653657461e-08,6.81956529049467e-08,6.82293172461263e-08,0.022736532,8.91210694910661e-08,7.33716480337922e-08,0.135702753,0.126665466,0.141572392,0.025873206,0.021052609,0.020214933,0.258206139,0.067061591,0.155908531,0.003917465,0.004668971,0.009235018,6.81729623544383e-08,8.57186262241625e-08,7.4913810760071e-08,0.007183232
"Flavin adenine dinucleotide","Nucleosides",4.66244798788926e-07,5.40500066356125e-07,4.99281363867926e-07,4.30551758251126e-07,4.71151666610357e-07,5.3695995036157e-07,5.15621774792244e-07,0.000839943612695271,5.06288962833181e-07,5.61892702748837e-07,5.29706763967894e-07,5.16787399630661e-07,0.0474574656666667,0.023088538,0.0193271919914494,0.256527970333333,0.325357619333333,0.23544492,5.63425343483359e-07,5.98006190025701e-07,5.40219578732487e-07,5.44872314675747e-07,4.92779760644564e-07,0.0914554073333333,4.53576395862945e-07,5.31378486486317e-07,0.0004911081371025,5.36081034630389e-07
"Gaba","Organic acids",0.004664698,0.000910882,0.000456154,0.001117092,0.000595687,0.000395108,0.000862919,0.005396387,0.004901429,0.004343986,0.000293723,0.003112623,0.074007106,0.057880044,0.062588882,0.155051589,0.144405389,0.180625979,0.023849485,0.01762413,0.019986701,0.00572656,0.003002245,0.057197076,0.005168997,0.038230047,0.067622795,0.059982288
"Galactinol","Carbohydrates",0.009289131,0.157301013,0.1570664,0.135642734,0.037708137,0.034407335,0.143313138,0.026705249,0.018157151,0.020271741,0.03441041,0.010695893,0.009127264,0.00578979,0.018963473,0.00103083,0.00144028,0.001250796,0.013814005,0.011981949,0.013436706,0.002335226,0.003057412,0.0006367,0.012325688,0.058842822,0.060796788,0.000201936
"Gamma-glutamylglutamine","Organic acids",0.010155933,0.012335316,0.013924554,0.013393151,0.060237205,0.065724542,0.015468817,0.030075849,0.02771972,0.025823729,0.053445757,0.009969883,0.046970419,0.043628915,0.04448054,0.067235249,0.069048074,0.067998141,0.040247616,0.033224316,0.037702638,0.046918356,0.045995542,0.036802253,0.01373624,0.021849921,0.023885502,0.022001821
"Gamma-glutamylleucine","Organic acids",0.0293119375,0.007154171,0.0115012575,0.0097219075,0.091522416,0.0106025210422078,0.006664513,0.05315471,0.0254924135,0.013062702,0.0081711665,0.04030079,0.051001361,0.0191634955,0.012148987,0.033157681,0.0567501825,0.0625864155,0.0908213965,0.070648636,0.0471822665,0.0361972395,0.03209284,0.044977629,0.0272992675,0.0416752605,0.0348486585,0.032788177
"Gamma-glutamyltyrosine","Organic acids",0.0654915596666667,0.065773423,0.0975149286666667,0.051363265,0.0379450236666667,0.0394492463333333,0.0691435743333333,0.0229681823333333,0.0185502523333333,0.022903507,0.0351839333333333,0.0720993923333333,0.0107224426666667,0.012262874,0.0117114986666667,0.0267905973333333,0.0327128996666667,0.029726762,0.0406381583333333,0.0246470666666667,0.0365904403333333,0.0302387623333333,0.0275167113333333,0.018771436,0.064063272,0.0121345296666667,0.0103148563333333,0.0127714043333333
"Genistein","Other",0.000234710096648269,0.164249255,0.207829947666667,0.195626328666667,0.0724613201220512,0.000632644414865137,0.161814804,0.0156577418953669,0.133473192305283,0.0023092610034598,0.000170289316086975,0.000211872751516564,0.00572727779536382,0.0030199161561514,0.00637417953805254,0.00694986297782786,0.00567237329138932,0.00720406110200314,0.00183297528421526,0.000114504568825384,0.000525557170252284,0.000237408923272692,0.0014199674885809,0.00026438746606701,0.000434121152866352,0.00181150133333333,0.00104081068055035,0.00269972833333333
"Genistin","Other",0.000756569,0.201230872,0.248063233,0.273373602,0.007211327,0.003655454,0.193626608,0.000699602,0.001100015,0.002161903,0.008151207,0.003226931,0.000615572,0.000662372,0.016595772,0.000483397,0.006105331,0.007275471,0.006303295,0.004716444,2.39894548059084e-07,0.003056927,0.001283625,0.006614894,2.20769872981948e-07,0.000894426,0.001596121,0.000538569
"Glu-val-phe","Peptides",0.12835840425,0.0224824934721531,0.0291224,0.01535824775,0.010759119,0.00876134331090982,0.026118758,0.01045775525,0.0179224235208781,0.0120807385,0.00874438775,0.20385537575,0.00772806325,0.00302807875,0.0065738485,0.00708041025,0.00803728775,0.0158957946927338,0.11082737725,0.0660735626817319,0.08527305825,0.06151445275,0.065594983,0.038969106,0.0228765955,0.00387240765750476,0.00126944475133493,0.00136408325
"Glutamate","Amino Acid",0.0237766463333333,0.089884969,0.086402848,0.080511325,0.0193549666666667,0.0490212773333333,0.0846733206666667,0.003038854,0.00566604233333333,0.001803953,0.0347928143333333,0.017500077,0.022049326,0.0232259863333333,0.0297886873333333,0.0244311266666667,0.0372034626666667,0.0332425833333333,0.0368260563333333,0.0293486256666667,0.0188494156666667,0.060232742,0.0617052376666667,0.0480252666666667,0.0236765833333333,0.020979772,0.014919211,0.019068823
"Glutamine","Amino Acid",0.0189434754285714,0.0798113325714286,0.0820175611428571,0.0628108447142857,0.131649928285714,0.133494846142857,0.0610269522857143,0.0124213468571429,0.0120980665714286,0.015245421,0.133086530428571,0.0172212985698961,0.0149172732857143,0.0131775582857143,0.013271311,0.0165291362857143,0.0137130148571429,0.0173070157142857,0.0182293427142857,0.0235201097142857,0.0231381608571429,0.0131079931428571,0.0122808475714286,0.0107138832857143,0.0199918122857143,0.00868715442857143,0.00784066528571429,0.013747116
"Glutaric acid","Organic acids",0.002631088,0.026221029,0.024426202,0.019477195,0.002168102,0.001800866,0.021870808,0.037289988,0.040987539,0.04268715,0.001141717,0.002361868,0.017813937,0.03724692,0.023482215,0.060410774,0.095209624,0.0844983,0.043954838,0.048102221,0.032687581,0.08639086,0.071841814,0.035332999,0.00277407,0.063782091,0.025858482,0.047549723
"Glutathione (oxidized)","Organic acids",1.10079969079499e-08,9.65074932209957e-09,1.14001096179826e-08,1.00863108177834e-08,0.000256789525767161,0.000299096759032749,1.27739542549366e-08,0.0038568245,0.004801541,0.003404223,0.000130134464167123,1.04725367789478e-08,0.0646774065,0.0799091895,0.0440556385,0.093033932,0.111152425,0.0974234015,0.0392913275,0.0306076555,0.0646465005,0.0172740685,0.0169670945,0.021168912,3.13548291910273e-06,0.143506376,0.1180175215,0.0455167405
"Glutathione (reduced)","Organic acids",0.00311285031869054,0.007514176,0.0059142235,0.0043932845,0.001085692,0.000933131,0.0058636645,0.0016594645,0.00270453,0.0007753465,0.001261685,0.0041618255,0.010590649,0.007671641,0.0451397695,0.2237188325,0.426505233,0.0625163235,0.001141275,0.0020350395,0.0021391425,0.1030379665,0.0232929555,0.0286054505,0.00442533628147633,0.003124423,0.0072460255,0.009430063
"Gly-ile","Peptides",0.033152796,0.074599342,0.075117692,0.066302055,0.040721007,0.044172174,0.070940793,0.035702946,0.032248831,0.036770237,0.03491507,0.041520909,0.031260312,0.027934292,0.029082615,0.023261623,0.024282016,0.022930759,0.032906427,0.026059583,0.030407916,0.02843178,0.026700472,0.017818732,0.035747639,0.020522441,0.017462573,0.019026967
"Gly-leu","Peptides",0.039876197,0.0736049975,0.0709801535,0.0555934075,0.040850501,0.044612364,0.05909521,0.045733105,0.0364858345,0.0458379675,0.039143635,0.043036416,0.0257834005,0.0255462105,0.02404693,0.0226414715,0.0223364495,0.040740605,0.0268120255,0.0275606995,0.0315110835,0.0224475785,0.032645026,0.014616136,0.040307538,0.015176792,0.0115770995,0.0214011655
"Gly-tyr","Peptides",0.027445545,0.0479654015,0.005871677,0.0387897315,0.0340934105,0.0375948745,0.0044109115,0.0443197245,0.038436678,0.0415705235,0.030135393,0.0278081635,0.0264620735,0.0280743855,0.0270782165,0.0281255915,0.0330224105,0.024447551,0.094424394,0.0773521045,0.0878621265,0.058329278,0.054481383,0.0234950325,0.0247464395,0.0117826275,0.0112820205,0.010592332
"Gly-tyr-ala","Peptides",0.002150823,0.100121535,0.095675221,0.067442628,0.016614104,0.018189165,0.094112519,0.026640375,0.028852701,0.030704738,0.020105466,0.002658251,0.000576926,0.00695161,0.260423962,0.212080378,0.000565731,0.000779606,0.000929363,0.00070531,0.000833257,0.000484746,0.000278722,0.000370175,0.001212737,0.008490177,0.001280782,0.000768992
"Gly-val","Peptides",0.0073447975,0.0610844145,0.056160552,0.0520443185,0.087832364,0.099064703,0.057957216,0.019062262,0.018331396,0.020186586,0.086095862,0.0079045775,0.0403062935,0.039842043,0.0461249815,0.0419682905,0.0433532675,0.0405031285,0.010887889,0.010758389,0.010908587,0.00844075,0.00761764,0.0160403195,0.006712575,0.0420339355,0.0297513015,0.031681559
"Glyceraldehyde","Carbohydrates",0.052070669,0.001639448,0.001122615,0.000958365,0.013721042,0.009391012,0.001146592,0.004992251,0.005454398,0.008997413,0.024470643,0.031917202,0.138893994,0.122008784,0.120784171,0.010313145,0.00876248,0.026352497,0.000830804,0.009517961,0.003452506,0.036713775,0.027864852,0.0703819,0.048555254,0.052552873,0.067108033,0.100025322
"Glycocholic acid","Lipids",0.001875681,0.226401181,0.238449944,0.225281561,0.000622667,0.004078597,0.223482863,0.000517891,0.000928661,0.006771009,0.000666643,0.001374654,0.001867819,0.000601545,0.000375954,0.000811411,0.002161705,0.000971694,0.001122384,0.003147616,0.000485447,0.003715052,0.027985808,0.022975431,0.001015197,0.000950833,0.00077362,0.000587131
"Guanidinoacetic acid","Organic acids",0.00721607417033443,0.0183521690131715,0.034815737625,0.0257978104554945,0.0431129773688043,0.0339112679461012,0.0328244273060248,0.0415620838978879,0.0606860497208033,0.0551912229263183,0.076896375875,0.00474257047242874,0.0291576640322883,0.035637773485706,0.0574369706959715,0.0584161655723869,0.08403295675,0.0758452500683594,0.025817483295772,0.0170109528662767,0.0215446811060383,0.0163907321523273,0.0389783388088915,0.0366231160969595,0.0119970324148007,0.0216154396187245,0.0166302668827052,0.0177564097882326
"Guanine","Nucleosides",0.00140871467486569,0.0013884165,0.00125646859863038,0.00127632176852806,0.000721699882707292,0.000724365,0.0010924401343478,0.043801146,0.0176999265,0.0428102765,0.000245239729300663,0.000609575,0.044339395,0.0008692225,0.0011621985,0.1733688695,0.114793031,0.115429316,0.0240573665,0.0213730355,0.016043031,0.076695419,0.053373799,0.1303676275,0.0025654825,0.005374122,0.0775144225,0.0296390725
"Guanosine","Nucleosides",0.002658881,0.002024809,0.002657191,0.002324924,0.030031246,0.027784868,0.001973408,0.105436052,0.044966825,0.084490347,0.010924094,0.001508198,0.008719029,0.00244726,0.005878081,0.0171522,0.097510033,0.109567291,0.063901892,0.046302886,0.045473395,0.037876164,0.103170577,0.076442158,0.003382001,0.000908378,0.034796744,0.029691071
"Guanosine 5'-diphosphate-d-mannose","Nucleosides",4.73116017929376e-07,0.005595583,4.16722755046838e-07,3.81808078614254e-07,3.73573429920694e-07,5.46615466588129e-07,0.008936561,5.61073483529745e-07,5.06493717352155e-07,5.63192422343777e-07,3.64886825748295e-07,5.5040704868525e-07,3.90548153634962e-07,5.20542830684762e-07,5.70009100777501e-07,0.027470268,0.000855529,0.022300835,0.27360123,0.352896157,0.270254507,0.03808055,4.1902917662749e-07,3.77253577451786e-07,4.8436764907954e-07,4.23126184794243e-07,4.76866886583883e-07,3.81393843032911e-07
"Guanosine 5'-monophosphate","Nucleosides",0.00099556,0.00192802366666667,0.00207440566666667,0.00188684566666667,0.00164251466666667,0.00139934566666667,0.002107702,0.012574426,0.0134312823333333,0.0120033383333333,0.00177844566666667,0.001326268,0.0272658333333333,0.0149958653333333,0.026674499,0.112539883666667,0.0890596893333333,0.101964163,0.0544964683333333,0.0574023466666667,0.0577779486666667,0.0539425453333333,0.057339392,0.0809990483333333,0.000906092333333333,0.0587329756666667,0.106383914,0.046371178
"Guanosine cyclic monophosphate","Nucleosides",0.001511062,0.003260501,0.004430522,0.003997995,0.0006585,0.000739306,0.0037449,0.009298176,0.025875636,0.009219346,0.003498136,0.001140538,0.019358083,0.010733796,0.018879906,0.22629818,0.257152747,0.136083456,0.003524416,0.002818213,0.002411787,0.011340951,0.014293818,0.14868901,0.001099737,0.029802273,0.041327573,0.008811436
"Harmane","Other",0.0113733080876504,0.0089626535,0.0116315765,0.006118686,0.00635794926482203,0.000412149441244866,0.007455938,0.0095380765,0.0102506215,0.028901232,2.92369152089116e-07,0.0103755070479283,0.1550160935,0.0812465495,0.032440409,0.0116552345,0.0136190725,0.030043849,0.000793398,0.0026464625,0.000539868413799831,2.4619441320468e-07,2.44966911934512e-07,0.001393763,0.0315574053823508,0.183964318,0.064985874,0.2787192225
"Histamine","Amino Acid",0.008826106,0.0067306815,0.0153166275,0.0172584625,0.059823708,0.0637760345,0.0187645885,0.008498493,0.0087089685,0.008643432,0.0536455035,0.006792019,0.021306658,0.0347072705,0.034593734,0.0957375845,0.0322127835,0.0364380265,0.004477882,0.00879616,0.0066642905,0.0105212265,0.006193964,0.3327758805,0.0138240645,0.0352298205,0.0231117535,0.026624277
"Histidine","Amino Acid",0.00123596,0.0143929046666667,0.0129860896666667,0.013834027,0.0882477533333333,0.090692017,0.0132929626666667,0.00924814766666667,0.009297622,0.00900628266666667,0.345275253333333,0.00121835433333333,0.036194493,0.0451590703333333,0.044718695,0.0396630386666667,0.0360517193333333,0.0480617203333333,0.00392814033333333,0.00686781466666667,0.00563441433333333,0.0100261366666667,0.00795456533333333,0.0100395256666667,0.001219123,0.041993845,0.0293736613333333,0.0243866636666667
"Homoarginine","Amino Acid",0.114496801,0.01766646,0.015698044,0.014676969,0.005763445,0.005446473,0.015434192,0.090655194,0.088880633,0.090779715,0.004487901,0.174846303,0.016776112,0.00950503,0.013358359,0.011536802,0.012098635,0.013934117,0.017839387,0.008415829,0.012495606,0.013209135,0.01340183,0.011993451,0.141673259,0.022521873,0.024195261,0.018213183
"Hydroquinidine","Other",0.039721664,0.031393839,0.041706758,0.037323498,0.039076935,0.038764441,0.035843372,0.028541116,0.028592009,0.033870531,0.027954004,0.03395868,0.03339337,0.028768474,0.036446418,0.039607378,0.040146845,0.03643297,0.03848578,0.039304994,0.031523068,0.039974467,0.034043378,0.038909004,0.033732026,0.038466234,0.038116131,0.035902615
"Hyperoside","Other",1.55264989339329e-07,0.002458799,0.002296728,0.002710042,1.90539711609779e-07,1.80718339855753e-07,0.003182328,0.33838248,0.442170546,0.201055263,1.4013568224441e-07,1.57476137999864e-07,0.000192663,1.38993133097952e-07,0.001381187,0.000591919,0.001505767,0.001432347,0.000204249,2.02121335086615e-07,1.99100292787525e-07,1.77776218092269e-07,1.49874142310049e-07,1.60691082421689e-07,1.54813574787619e-07,0.000166758,0.00094405,0.001322867
"Hypoxanthine","Nucleosides",0.0141759465,0.002500316,0.000944006079604084,0.00116135498810168,0.0028848075,0.0055809435,2.28499106459565e-08,0.00451622,0.0036328505,0.002721373,0.0042912015,0.007520568,0.0129382974950279,0.019260258,0.0294162715,0.0289502405321606,0.0289734707105747,0.0398116185,0.0651155675,0.0690195445,0.072781096,0.1407118015,0.0991195135,0.1912110695,0.011345125,0.0282686735,0.04351585,0.069631991
"Indole-3-acetyl-l-glutamic acid","Organic acids",0.003345872,0.00306586033333333,0.00635327966666667,0.00514765238510139,0.00130471890420655,0.002172046,0.00474914662723643,0.331111447,0.228952850666667,0.202452709333333,0.00177691966666667,0.00207481466666667,0.0174330063333333,0.0127342573333333,0.0243902483635281,0.0140800013333333,0.0225866206666667,0.0175768543333333,6.90693619031152e-05,0.000599790666666667,0.000176751260389263,0.0201329496666667,0.0110993986666667,0.0107787756666667,0.00277766033333333,0.0166304983333333,0.0156971120963327,0.0207296868697932
"Indole-3-carboxaldehyde","Other",0.0115525735,0.024953996,0.0301848415,0.026212268,0.0346223755,0.0337900485,0.0258477775,0.030857366,0.029633932,0.049487467,0.022511819,0.0138396955,0.0541977065,0.0672461185,0.0511693395,0.075277069,0.0878738055,0.1089424615,0.0092573515,0.0078662625,0.007351746,0.0138030965,0.0161126635,0.029359463,0.011305458,0.0463993975,0.0355845015,0.0447593995
"Indole-3-carboxylic acid","Other",0.085211802,0.015026382,0.017687223,0.01579259,0.020063141,0.022983407,0.016494597,0.044173606,0.041499332,0.020540897,0.019422262,0.095399039,0.037088199,0.039374075,0.018255021,0.09137118,0.099314431,0.085932136,0.018238857,0.01248017,0.007906142,0.007745751,0.011579753,0.030232961,0.079002338,0.013387987,0.009486596,0.024310128
"Indoleacetic acid","Other",0.001598903,0.021682335,0.027261226,0.011045888,0.020109337,0.042229535,0.010295907,0.062028914,0.032012242,0.073159891,0.005867802,2.68907013908242e-07,0.058396482,0.02995029,0.243695824,0.019075303,0.00895929,0.046701175,0.037821578,0.029601295,0.037251312,0.003251415,0.009387259,0.007139836,2.48796245119153e-07,0.05884424,0.039859424,0.062772778
"Inosine","Nucleosides",5.76360941756772e-05,0.00068997,0.000263408,2.71152666965199e-06,0.002092238,0.001312229,7.04871882917987e-06,0.000839417,0.000444753,0.000877728,0.00042325,1.84867344810247e-05,0.000256551,2.1908968755866e-05,0.000109028,0.000569298,0.007801012,0.007327166,0.121799683,0.10932918,0.128694518,0.084702583,0.299314049,0.214070821,0.000167114,0.002363192,0.0007523,0.01569272
"Inosine-5'-diphosphate","Nucleosides",0.002013657,0.002020047,0.002536723,0.001093887,0.001077261,0.001156564,0.001530988,2.93597053589937e-08,2.35115237141181e-08,3.18302214856734e-08,0.001370449,0.002545614,0.00093484,0.001025661,0.000809065,3.00300443163305e-08,2.18296466633671e-08,3.3212660836647e-08,0.017235133,0.168082197,0.275644359,0.2365471,0.224995287,0.059380874,3.24511070661904e-08,3.04076960151633e-08,3.27582249106506e-08,2.72789572312288e-08
"Inosine-5'-monophosphate","Nucleosides",6.87724330204603e-05,2.17686815191008e-05,3.87328476212692e-05,3.8459149449265e-05,0.000101701175572446,3.40721410511369e-05,7.31891859609341e-05,0.000100786861993453,2.5370165389169e-05,3.10894264175251e-05,0.000102328568239035,6.24521932694726e-05,5.05603685092053e-05,3.4754938679564e-06,3.35613346146912e-05,6.6640444602835e-05,4.26276551474746e-05,6.44844367243161e-05,0.164261592,0.1627492555,0.188945863,0.1644641515,0.163632939,0.154440617,4.84097902783014e-05,0.000125503488097823,9.23970488886107e-05,0.0002791985
"Isoimperatorin","Other",0.075141451,0.009572703,0.030915889,0.017488184,0.051569071,0.071411277,0.01903509,0.037534581,0.031081317,0.064111399,0.044291421,0.059412538,0.005095852,1.15414929616687e-07,0.000675307,0.00660372,0.006928514,1.34208142174808e-07,0.089892949,0.077647216,0.106109237,0.051324832,0.049696085,0.031820646,0.053004742,9.76526892447067e-08,1.02096618886395e-07,0.009635531
"Isoleucine","Amino Acid",0.00782572411629422,0.096254818,0.0387756245384615,0.024372078,0.0675096866153846,0.0611143451538462,0.0317689073076923,0.0140376742307692,0.0112014493846154,0.0120184036153846,0.0681138386923077,0.00834065868967872,0.0444953439230769,0.0510915993076923,0.047264822,0.0480330306153846,0.0556139903076923,0.0567485751538462,0.0301587265384615,0.0222082786153846,0.0173676750769231,0.0163223309230769,0.0156912698461538,0.0237423355384615,0.0184994826153846,0.0391316906153846,0.0342744285384615,0.0380232113846154
"Isoleucylisoleucine","Peptides",0.0652849321666667,0.0219332435,0.0316712861666667,0.0243572321666667,0.0801178416666667,0.0465585085,0.0268293063333333,0.0976189681666667,0.0822868706666667,0.107801147833333,0.0441763701666667,0.0746489265,0.00677809216666667,0.00568718483333333,0.004870703,0.0245005273333333,0.0225046703333333,0.0358543445,0.034617679,0.0245252265,0.0283891236666667,0.01780283,0.0160586383333333,0.017400539,0.0387836738333333,0.005612392,0.00730551866666667,0.00602422333333333
"Isopentenyladenine","Other",0.000180606973537859,0.000955662,3.07673754069169e-05,0.0023611707278733,0.000304083578593769,0.0025811375,2.44902214812207e-08,0.000155135992129256,0.000127683509393475,0.001396749,0.0011802935,9.88732805897565e-05,0.0722896175,0.054730281,0.074953321,0.227269646,0.081454862,0.12563487,0.003699513,0.009770129,0.0049651015,0.063324952,0.023238622,0.2280504695,0.0001521074712958,0.008339765,0.0090718915,0.003682664
"Isopongaflavone","Other",0.034605407,0.032857438,0.030965826,0.028554934,0.032146231,0.030692604,0.032796357,0.031765873,0.030506391,0.039641004,0.041371393,0.033758467,0.037143977,0.039282163,0.038801772,0.03575582,0.040371369,0.042467055,0.03697004,0.032704117,0.028246192,0.033838094,0.038043322,0.03643615,0.035198124,0.042183085,0.040935082,0.04196171
"Kaempferol-3-o-glucoside","Other",0.00104192,0.000908441,0.000976837,0.001604873,0.002843603,0.001493218,0.000864013,0.33964928,0.399567982,0.226281641,0.001056535,0.002232325,0.004081553,0.004625604,0.000635051,0.002765074,0.000725856,0.000602899,0.00073404,0.000837317,0.00163001,0.001568629,2.24133673201096e-07,0.000689417,0.000922471,0.000502741,0.000519304,0.000639143
"Kaempferol-4'-methyl ether","Other",1.46467832731252e-07,2.33267616919099e-07,2.23685484279615e-07,1.98336992972485e-07,0.007927676,0.007478018,1.91421475831997e-07,2.3437431820509e-07,1.52755635363281e-07,1.69474282660946e-07,0.004927048,1.76570866511391e-07,0.116883905,0.080699589,0.127142156,0.188404103,0.120288832,0.125951064,0.041971282,0.026379066,0.00482601,0.039283656,0.035526184,0.072309026,1.69275197717878e-07,1.83549582893419e-07,1.544388736103e-07,1.51331434353856e-07
"Kaempferol 7-neohesperidoside","Other",2.41612945931683e-07,0.001738264,0.000992913,0.000271732,0.002429767,0.002508852,0.00212729,0.3660588,0.390487802,0.225503757,0.002997222,2.32077635640119e-07,6.38009276179932e-05,2.64882879057187e-07,2.79156099528879e-07,5.8291655316718e-05,2.24718452150145e-07,0.000117294,0.001834055,0.000677818,2.45736909883507e-07,2.34425838580838e-07,1.83875169476243e-07,0.002129423,2.74318057312593e-07,2.37380438050019e-07,2.23030724697805e-07,2.79738863733054e-07
"Kynurenine","Amino Acid",0.003328704,0.109364758,0.12311398,0.098282738,0.058485959,0.063018498,0.107439444,0.018361294,0.015387838,0.013221113,0.114727884,0.002797073,0.025781432,0.02390214,0.019274888,0.03176648,0.026455144,0.037021161,0.005013783,0.005011311,0.004559183,0.004782442,0.002165839,0.017360874,0.003476893,0.021751515,0.019955114,0.024192517
"L-glutamic acid","Amino Acid",0.0260649866666667,0.0244701801666667,0.022765519,0.0230264655,0.0543002815,0.0472231315,0.0199615176666667,0.00647637466666667,0.0058499495,0.018991912,0.037754523,0.0278263725,0.042932332,0.0443810636666667,0.0426001886666667,0.0563703571666667,0.0540348135,0.0632284276666667,0.0357033286666667,0.0377936945,0.0287669276666667,0.0537631435,0.0546981293333333,0.0558491768333333,0.0261750488333333,0.0331213681666667,0.0288090238333333,0.0270617633333333
"L-histidinol","Amino Acid",0.0013422845,5.88141664487337e-06,8.49302111457012e-06,0.00021175,0.0008049605,0.000692314,1.61892748424415e-05,0.0016653525,0.001568889,0.001421951,0.0005589975,0.0010151615,0.038927751,0.0119697585,0.0144182035,0.2197976135,0.0542229645,0.1851769675,0.033460029,0.0262814515,0.0735715815,0.126100581,0.0644980635,0.0600813455,0.0485881035,0.0194044885,0.0100566835,0.0041321915
"L-saccharopine","Organic acids",0.003016395,0.0033369755,0.0031298875,0.0029359295,0.0113341845,0.0017261555,0.003694234,0.0028063855,0.002851343,0.0041742355,0.001139463,0.00744655,0.0099563435,0.027931371,0.008304782,0.2273352465,0.0743614205,0.186640207,0.018121312,0.081949259,0.041519552,0.057430882,0.0358927305,0.0451260605,0.00310338039228751,0.031280747,0.023435075,0.0800198915
"L-tyrosine","Amino Acid",0.002966458,0.0186698,0.0175449285,0.012908867,0.0063491365,0.0082947885,0.0071859245,0.1144769605,0.109063242,0.144066619,0.0057614675,0.0028170205,0.048004387,0.0765839775,0.0794677355,0.03875014,0.03587026,0.046140574,0.0184010745,0.0292484015,0.0252611925,0.0138166805,0.010436104,0.0322362715,0.0035310955,0.038827907,0.0192290835,0.0340899025
"Leu-leu-tyr","Peptides",0.0745347933333333,0.0520444094389634,0.0604092021111111,0.021295401098805,0.0109498141111111,0.0112057047777778,0.0501887078888889,0.0851518104444444,0.0931883388888889,0.0977418592222222,0.011225419,0.084004292,0.0105587227777778,0.00430168957176465,0.00397122144444444,0.0125609485555556,0.00840901711111111,0.0130539144444444,0.0468054998888889,0.0345868646666667,0.0386667013333333,0.0424657216666667,0.0407391455555556,0.0203451225555556,0.0623993794444444,0.00167466885224467,0.00369123677777778,0.00383039322222222
