"","Metabolite.name","Adduct.type","Average.Rt.min.","HyPea-7404_1","HyPep-4601N_3","HyPep-7504_1","HyPep-7504_2","HyPep-7504_3","HyPep-YE_1","HyPep-YE_2","HyPep-YE_3","HY-YEST-412_1","HY-YEST-412_2","HY-YEST-412_3","HyPea-7404_2","HY-YEST-466_1","HY-YEST-466_2","HY-YEST-466_3","HY-YEST-503_1","HY-YEST-503_2","HY-YEST-503_3","HY-YEST-555_1","HY-YEST-555_2","HY-YEST-555_3","HyPea-7404_3","HyPep-1510_1","HyPep-1510_2","HyPep-1510_3","HyPep-1510_4","HyPep-4601N_1","HyPep-4601N_2"
"11","Cytosine","[M+H]+",2.04,0.0090651252824597,0.0047771409797987,0.00519842400875149,0.00401433394837169,0.00648960626708113,0.027599296071507,0.0319870904979918,0.0278747647468135,0.0135204019554119,0.00733183048942555,0.0122276550668851,0.00200477742152913,0.0484914378181112,0.0359868439388383,0.0425038832422082,0.0566442423222209,0.0546353225861952,0.0616090913128653,0.191161534255744,0.0465006080199826,0.268546414118007,0.00845880959426393,0.00391580717291177,0.00439835787782983,0.00384568107254701,0.00428369744055566,0.0097963261979008,0.0071314962937915
"12","Histamine","[M+H]+",1.795,0.0228747946473759,0.00967682388485577,0.00586998171090075,0.0058957099155499,0.0057843245969724,0.0160516172708633,0.0101340699155707,0.00658726903139598,0.000892617522617633,0.00650195044647617,0.00340964562449494,0.0106122537335947,0.124928658489488,0.000744119222459895,0.00549541095640882,0.000357162016162284,0.00186604609321943,0.00187101273113926,0.00571671618032136,0.00249771803623941,0.646975805359584,0.0153828369836468,0.000656588605525372,0.0179727879438709,0.0244789120356578,0.0196036954976644,0.0135620471177473,0.0135994244301972
"13","Uracil","[M+H]+",2.846,0.00301432181333952,0.00224455699702644,0.0610258029287648,0.030912494638596,0.0477611686555408,0.0391611694428874,0.0327056940180722,0.0408021644539381,0.00853022617053491,0.00523626465019658,0.00248840003406055,0.00256190755355014,0.00863521494991425,0.180909165049897,0.294125937525202,0.0328539188084521,0.0299602413437915,0.0301517424702187,0.00651488114946062,0.058658125373161,0.0275277085115291,0.00195488706474172,0.00858476075555568,0.0101834522723106,0.00871777292207089,0.00877725236594232,0.00859711282142068,0.00740365525982494
"14","Uracil","[M+H]+",2.458,0.00321163104874659,0.000402410847765967,0.000323453396001627,0.0030186412071869,0.000367041252396977,0.066093339204979,0.0791506184003018,0.0734361411357861,0.0677720234890329,0.0645056504642972,0.054379258163507,0.00200764509357254,0.14612835821169,0.0600849546393511,0.0925531234901992,0.00439134259667786,0.0124951962148125,0.0125095219188442,0.045135793182436,0.0291473110056182,0.181051912017269,0.000266247013185803,0.00073574330069889,0.000832642705642682,0,0,0,0
"15","Guanidinoacetic acid","[M+H]+",6.36,0,0.0288504282156035,0.0156778035775703,0.0165886274518899,0.0162159234993396,0.0572715352427003,0.0653535359850624,0.0543873521108835,0.0678530657505304,0.0764788931467094,0.0868697991778158,0,0.084392775525576,0.074268259142574,0.0768588173230742,0.00118581041985902,0.00480737353411411,0.00145806909463947,0.0175841502507364,0.0147242622473532,0.0374066274419296,3.67040624879913e-05,0.0299351979628642,0.0312270481073039,0.02923563262883,0.0243879222745586,0.0448449488168128,0.0420994370091813
"16","Guanidinoacetic acid","[M+H]+",19.664,0.00218849870384547,0.120106012105685,0.0440972534114575,0.0384271765908991,0.0794862839625541,0.0386264758045267,0.0188457686496628,0.0265637166430077,0.0464088593562575,0.059170790058795,0.0107788341396557,0.0140084338986421,0.0681541413991808,0.100645243425744,0.136177085630473,0.00896337884046021,0.0131844598590757,0.0138060437967513,0.0105651528337011,0.0226502736256145,0.0291190296654624,0.00459664759735793,0.00186572165806853,0.00462654721035349,0.0107292853084151,0.00742868973840236,0.0389547092142785,0.0298254868716729
"17","Guanidinoacetic acid","[M+H]+",28.322,0,0.0296552555433307,0.0442529139459084,0.0381633783000167,0.0439358300238069,0.0213790206335289,0,0.0508252273513647,0.0599486202934128,0.0546868229861517,0.036030553024847,0.0239311442396699,0.0618660540205761,0.0128079404830242,0.0423228469771994,0.0742137425445604,0.0620029315384803,0.0615816494753655,0.0596064787021297,0.0503835859320398,0.0130869158665788,0.00979486017089748,0,0.0349637227594424,0,0.0217309764785748,0.0487423086006482,0.0440872201084454
"18","Guanidinoacetic acid","[M+H]+",14.766,0,0.0833942609995052,0.0551274034893623,0.024914610712164,0.00306630545158044,0.0233020890209986,0.0206906902568704,0.00126508804031781,0.0273020291906483,0.0537635783254073,0.0543702342132358,0,0.0131957030728808,0.095772836603356,0.041948362572434,0.0609404930489619,0.0430977530336949,0.0133457050906636,0.0236937988356179,0.0438436721584877,0.0437325342998577,0,0.0197501094226367,0.0625368213404802,0.0583821063615728,0.0247484152947341,0.0609450953835984,0.046870303780933
"19","Valine","[M+H]+",1.887,0.000662892894999848,0.0145916379760096,0.0538411071393282,0.0529722588986081,0.061264230807741,0.101067836950892,0.0729812753528293,0.072255387578269,0.0689368071661022,0.0738118819164555,0.0692363564787734,0.000795208168573011,0.021035681880643,0.0203697808427015,0.0190285537460265,0.0798376187495607,0.0717874801427812,0.0662214180826275,0.00605427663597812,0.00564571265616095,0.0135519809769684,0.000721559222366902,0.00334763053458867,0.00330399623812607,0.0032256592520022,0.00313911373860824,0.021805406075461,0.0185072498968173
"20","Threonine","[M+H]+",2.21,0.00326150522028049,0.00403619732401739,0.0115353009973796,0.0103092381500387,0.0118929021850257,0.0854167046537828,0.0966798494445518,0.0484978967369749,0.102952731550032,0.0964796914147628,0.0661626967823613,0.00324133120466656,0.058201647768087,0.0626152571427672,0.0582321982977743,0.0259596396266629,0.0182717575514027,0.0206579951752003,0.0278833465481939,0.0140959026584446,0.025772664290108,0.00332869606936326,0.016762157599796,0.0151812324464605,0.0159595332204123,0.0145392307148067,0.0409306143378842,0.0411420808887619
"21","Threonine","[M+H]+",1.712,0.00315466557789279,0.0481829698523984,0.00984458691795882,0.00943487735234574,0.00918747734116008,0.0475202362718264,0.0653101274526785,0.054345834282455,0.0684377783906314,0.0591226009799085,0.0662273330684619,0.00318366664679237,0.0868400829959975,0.0856917467808528,0.0898637483426311,0.0135620201064486,0.0145258384972047,0.0129181746894925,0.0216377533703596,0.0253617280164815,0.0369643862788165,0.00362534032034023,0.0143207133966297,0.0121534774790183,0.0117883118667171,0.0135263803739572,0.0587867086906491,0.0544814346598937
"22","Phenylacetaldehyde","[M+H]+",14.339,0,0.00349890958958335,0.00813249012892518,0.00969074853797543,0.0054655706953524,0.024099155613556,0.265620785164971,0.0097578311592702,0.0205664799916804,0.0152949211232484,0.163551700427916,0,0.0216224148977044,0.0137182997455053,0.0514544058691335,0.212298037119996,0.144625463721942,0.0109201942362917,0.00150589826580188,0.00157886217357311,0.00795787499026394,0,0.00115915918842792,0.00141315885328448,0.00107754028702103,0.00136960137789553,0.00177469103550752,0.00184580580517261
"23","Phenylacetaldehyde","[M+H]+",2.988,6.48284443021205e-05,0.000881335876520889,0.000174811088842314,0.000130129451330783,0.00015292783732515,0.0017154363757396,0.00181071393676074,0.00145307957973228,0.00123772536222255,0.000992013393944918,0.00123436080082983,6.14124229835673e-05,0.184396266109343,0.109061045860493,0.654024054118971,0.00215065066808645,0.00176673012206509,0.00163478392230182,0.000199978925816514,0.000139032346269811,0.0327780875020698,6.12305105069028e-05,0.000395614486396272,0.000375818147922211,0.000390246593368643,0.000522820800889194,0.00104530883305418,0.00114955648191114
