Metabolite,Hyd,avg,Category
Apigenin-7-O-Glucoside,HyPep.7504_3,0.000601486,Other
Apigenin-7-O-Glucoside,HyPep.YE_1,0.000422398,Other
Apigenin-7-O-Glucoside,HyPep.YE_2,2.32E-08,Other
Apigenin-7-O-Glucoside,HyPep.YE_3,3.15E-08,Other
Apigenin-7-O-Glucoside,HyPep.4601N_2,0.00119986,Other
Arginine,HyPea.7404_3,0.004120159,Amino Acid
Arginine,HyPep.1510_2,0.047311169,Amino Acid
Arginine,HyPep.1510_3,0.042904761,Amino Acid
Arginine,HyPep.1510_4,0.040553744,Amino Acid
Arginine,HyPep.1510_1,0.047281527,Amino Acid
Arginine,HY.YEST.503_2,0.016933008,Amino Acid
Arginine,HY.YEST.503_3,0.011751542,Amino Acid
Arginine,HY.YEST.555_1,0.036242554,Amino Acid
Arginine,HY.YEST.555_2,0.030350194,Amino Acid
Arginine,HY.YEST.555_3,0.016000136,Amino Acid
Arginine,HyPea.7404_1,0.004677573,Amino Acid
Arginine,HyPea.7404_2,0.005372496,Amino Acid
Arginine,HY.YEST.412_1,0.056969056,Amino Acid
Arginine,HY.YEST.412_2,0.045731526,Amino Acid
Arginine,HY.YEST.412_3,0.047294622,Amino Acid
Arginine,HY.YEST.466_1,0.026681158,Amino Acid
Arginine,HY.YEST.466_2,0.037358877,Amino Acid
Arginine,HY.YEST.466_3,0.023208411,Amino Acid
Arginine,HY.YEST.503_1,0.010171549,Amino Acid
Arginine,HyPep.4601N_1,0.071718074,Amino Acid
Arginine,HyPep.4601N_2,0.069916529,Amino Acid
Arginine,HyPep.4601N_3,0.062438573,Amino Acid
Arginine,HyPep.7504_1,0.028125847,Amino Acid
Arginine,HyPep.7504_2,0.028200187,Amino Acid
Arginine,HyPep.7504_3,0.025268657,Amino Acid
Arginine,HyPep.YE_1,0.05120272,Amino Acid
Arginine,HyPep.YE_2,0.061907467,Amino Acid
Arginine,HyPep.YE_3,0.050307891,Amino Acid
Asp-Phe,HY.YEST.412_1,0.030106423,Peptides
Asp-Phe,HY.YEST.412_2,0.023040046,Peptides
Asp-Phe,HY.YEST.412_3,0.017520957,Peptides
Asp-Phe,HY.YEST.466_1,0.037502849,Peptides
Asp-Phe,HyPep.4601N_1,0.053695048,Peptides
Asp-Phe,HyPep.4601N_2,0.059983599,Peptides
Asp-Phe,HyPep.4601N_3,0.041432994,Peptides
Asp-Phe,HyPep.7504_1,0.063592957,Peptides
Asp-Phe,HyPep.7504_2,0.055499348,Peptides
Asp-Phe,HyPep.7504_3,0.062557537,Peptides
Asp-Phe,HyPep.YE_1,0.017486304,Peptides
Asp-Phe,HyPep.YE_2,0.014571752,Peptides
Asp-Phe,HyPep.YE_3,0.013653885,Peptides
Asp-Phe,HyPea.7404_2,0.022587379,Peptides
Asp-Phe,HyPea.7404_3,0.030049272,Peptides
Asp-Phe,HyPep.1510_1,0.015946688,Peptides
Asp-Phe,HyPep.1510_2,0.017135254,Peptides
Asp-Phe,HY.YEST.466_2,0.029467956,Peptides
Asp-Phe,HY.YEST.466_3,0.038561136,Peptides
Asp-Phe,HY.YEST.503_1,0.064660709,Peptides
Asp-Phe,HY.YEST.503_2,0.047981609,Peptides
Asp-Phe,HY.YEST.503_3,0.060179647,Peptides
Asp-Phe,HY.YEST.555_1,0.037483033,Peptides
Asp-Phe,HY.YEST.555_2,0.035736659,Peptides
Asp-Phe,HY.YEST.555_3,0.025094403,Peptides
Asp-Phe,HyPea.7404_1,0.031211429,Peptides
Asp-Phe,HyPep.1510_3,0.025295064,Peptides
Asp-Phe,HyPep.1510_4,0.027966065,Peptides
Asparagine,HY.YEST.412_3,0.060781115,Amino Acid
Asparagine,HY.YEST.466_1,0.077768905,Amino Acid
Asparagine,HY.YEST.412_1,0.05780291,Amino Acid
Asparagine,HY.YEST.412_2,0.061540175,Amino Acid
Asparagine,HY.YEST.466_3,0.089846682,Amino Acid
Asparagine,HY.YEST.503_1,0.012550422,Amino Acid
Asparagine,HY.YEST.503_2,0.017231995,Amino Acid
Asparagine,HY.YEST.503_3,0.014674925,Amino Acid
Asparagine,HY.YEST.555_1,0.012734667,Amino Acid
Asparagine,HY.YEST.555_2,0.008787155,Amino Acid
Asparagine,HY.YEST.555_3,0.023660224,Amino Acid
Asparagine,HyPea.7404_1,0.015708484,Amino Acid
Asparagine,HyPea.7404_2,0.01637496,Amino Acid
Asparagine,HyPea.7404_3,0.01624453,Amino Acid
Asparagine,HyPep.1510_1,0.014868046,Amino Acid
Asparagine,HyPep.1510_2,0.013459024,Amino Acid
Asparagine,HY.YEST.466_2,0.073358128,Amino Acid
Asparagine,HyPep.1510_4,0.016554238,Amino Acid
Asparagine,HyPep.4601N_1,0.050742354,Amino Acid
Asparagine,HyPep.4601N_2,0.049174686,Amino Acid
Asparagine,HyPep.4601N_3,0.04954093,Amino Acid
Asparagine,HyPep.7504_1,0.023942786,Amino Acid
Asparagine,HyPep.7504_2,0.023743699,Amino Acid
Asparagine,HyPep.7504_3,0.019561957,Amino Acid
Asparagine,HyPep.YE_1,0.046904558,Amino Acid
Asparagine,HyPep.YE_2,0.063729199,Amino Acid
Asparagine,HyPep.YE_3,0.05360434,Amino Acid
Asparagine,HyPep.1510_3,0.015108912,Amino Acid
Aspartic Acid,HyPea.7404_3,0.010844526,Amino Acid
Aspartic Acid,HyPep.1510_1,0.062049505,Amino Acid
Aspartic Acid,HY.YEST.466_2,0.110896777,Amino Acid
Aspartic Acid,HY.YEST.466_3,0.100628422,Amino Acid
Aspartic Acid,HY.YEST.503_1,0.005476295,Amino Acid
Aspartic Acid,HY.YEST.503_2,0.006413794,Amino Acid
Aspartic Acid,HY.YEST.503_3,0.013132126,Amino Acid
Aspartic Acid,HY.YEST.555_1,0.002376797,Amino Acid
Aspartic Acid,HY.YEST.555_2,0.007528759,Amino Acid
Aspartic Acid,HY.YEST.555_3,0.011870841,Amino Acid
Aspartic Acid,HyPea.7404_1,0.008531751,Amino Acid
Aspartic Acid,HyPea.7404_2,0.010384313,Amino Acid
Aspartic Acid,HY.YEST.412_1,0.04173815,Amino Acid
Aspartic Acid,HY.YEST.412_2,0.039195286,Amino Acid
Aspartic Acid,HY.YEST.412_3,0.034832103,Amino Acid
Aspartic Acid,HY.YEST.466_1,0.097976954,Amino Acid
Aspartic Acid,HyPep.1510_3,0.061869249,Amino Acid
Aspartic Acid,HyPep.1510_4,0.062465692,Amino Acid
Aspartic Acid,HyPep.4601N_1,0.00607156,Amino Acid
Aspartic Acid,HyPep.4601N_2,0.008799103,Amino Acid
Aspartic Acid,HyPep.4601N_3,0.037244865,Amino Acid
Aspartic Acid,HyPep.7504_1,0.03167528,Amino Acid
Aspartic Acid,HyPep.7504_2,0.028301844,Amino Acid
Aspartic Acid,HyPep.7504_3,0.030799819,Amino Acid
Aspartic Acid,HyPep.YE_1,0.036270246,Amino Acid
Aspartic Acid,HyPep.YE_2,0.028054222,Amino Acid
Aspartic Acid,HyPep.YE_3,0.04333118,Amino Acid
Aspartic Acid,HyPep.1510_2,0.06124054,Amino Acid
Atractylenolide Iii,HyPep.YE_3,0.055373593,Lipids
Atractylenolide Iii,HyPep.1510_2,0.016803711,Lipids
Atractylenolide Iii,HyPep.1510_3,0.036259789,Lipids
Atractylenolide Iii,HyPep.1510_4,0.010367151,Lipids
Atractylenolide Iii,HyPep.4601N_1,0.025292901,Lipids
Atractylenolide Iii,HyPep.4601N_2,0.025145491,Lipids
Atractylenolide Iii,HyPep.4601N_3,0.024880962,Lipids
Atractylenolide Iii,HyPep.7504_1,0.06980865,Lipids
Atractylenolide Iii,HyPep.7504_2,0.033850749,Lipids
Atractylenolide Iii,HyPep.7504_3,0.040836561,Lipids
Atractylenolide Iii,HyPep.YE_1,0.027854399,Lipids
Atractylenolide Iii,HyPep.YE_2,0.038392183,Lipids
Atractylenolide Iii,HY.YEST.412_1,0.033672039,Lipids
Atractylenolide Iii,HY.YEST.412_2,0.026093559,Lipids
Atractylenolide Iii,HY.YEST.412_3,0.038083228,Lipids
Atractylenolide Iii,HY.YEST.466_1,0.02829461,Lipids
Atractylenolide Iii,HY.YEST.466_2,0.01612926,Lipids
Atractylenolide Iii,HY.YEST.466_3,0.060264368,Lipids
Atractylenolide Iii,HY.YEST.503_1,0.063757779,Lipids
Atractylenolide Iii,HY.YEST.503_2,0.047024745,Lipids
Atractylenolide Iii,HY.YEST.503_3,0.046055475,Lipids
Atractylenolide Iii,HY.YEST.555_1,0.048245419,Lipids
Atractylenolide Iii,HY.YEST.555_2,0.032058609,Lipids
Atractylenolide Iii,HY.YEST.555_3,0.040963778,Lipids
Atractylenolide Iii,HyPea.7404_1,0.026097597,Lipids
Atractylenolide Iii,HyPea.7404_2,0.035070413,Lipids
Atractylenolide Iii,HyPea.7404_3,0.024788073,Lipids
Atractylenolide Iii,HyPep.1510_1,0.028534908,Lipids
Baicalein,HY.YEST.412_1,0.0321387,Other
Baicalein,HY.YEST.412_2,0.016759605,Other
Baicalein,HY.YEST.412_3,0.035210651,Other
Baicalein,HY.YEST.466_1,0.040907671,Other
Baicalein,HY.YEST.466_2,0.033774622,Other
Baicalein,HY.YEST.466_3,0.043149798,Other
Baicalein,HY.YEST.503_1,0.010727215,Other
Baicalein,HY.YEST.503_2,0.006031678,Other
Baicalein,HY.YEST.503_3,1.48E-07,Other
Baicalein,HY.YEST.555_1,0.01057679,Other
Baicalein,HY.YEST.555_2,0.008832083,Other
Baicalein,HY.YEST.555_3,0.022649875,Other
Baicalein,HyPea.7404_1,1.66E-07,Other
Baicalein,HyPea.7404_2,1.29E-07,Other
Baicalein,HyPea.7404_3,1.40E-07,Other
Baicalein,HyPep.1510_1,0.039001507,Other
Baicalein,HyPep.1510_2,0.045846995,Other
Baicalein,HyPep.1510_3,0.051946767,Other
Baicalein,HyPep.1510_4,0.042293045,Other
Baicalein,HyPep.4601N_1,0.160960181,Other
Baicalein,HyPep.4601N_2,1.73E-07,Other
Baicalein,HyPep.4601N_3,1.73E-07,Other
Baicalein,HyPep.7504_1,0.033591337,Other
Baicalein,HyPep.7504_2,0.361739711,Other
Baicalein,HyPep.7504_3,0.002255177,Other
Baicalein,HyPep.YE_1,0.001605316,Other
Baicalein,HyPep.YE_2,1.75E-07,Other
Baicalein,HyPep.YE_3,1.70E-07,Other
Benzoic Acid,HY.YEST.412_1,0.027597614,Other
Benzoic Acid,HY.YEST.412_2,0.025179074,Other
Benzoic Acid,HY.YEST.412_3,0.030867296,Other
Benzoic Acid,HY.YEST.466_1,0.030295185,Other
Benzoic Acid,HY.YEST.466_2,0.027319805,Other
Benzoic Acid,HY.YEST.466_3,0.036623413,Other
Benzoic Acid,HY.YEST.503_1,0.023504026,Other
Benzoic Acid,HY.YEST.503_2,0.025513587,Other
Benzoic Acid,HY.YEST.503_3,0.024642129,Other
Benzoic Acid,HY.YEST.555_1,0.025030356,Other
Benzoic Acid,HY.YEST.555_2,0.023067722,Other
Benzoic Acid,HY.YEST.555_3,0.03978992,Other
Benzoic Acid,HyPea.7404_1,0.027588804,Other
Benzoic Acid,HyPea.7404_2,0.030677482,Other
Benzoic Acid,HyPea.7404_3,0.03065358,Other
Benzoic Acid,HyPep.1510_1,0.076058011,Other
Benzoic Acid,HyPep.1510_2,0.047921021,Other
Benzoic Acid,HyPep.1510_3,0.045466986,Other
Benzoic Acid,HyPep.1510_4,0.042220953,Other
Benzoic Acid,HyPep.4601N_1,0.05360424,Other
Benzoic Acid,HyPep.4601N_2,0.055273749,Other
Benzoic Acid,HyPep.4601N_3,0.058237922,Other
Benzoic Acid,HyPep.7504_1,0.033412981,Other
Benzoic Acid,HyPep.7504_2,0.026488454,Other
Benzoic Acid,HyPep.7504_3,0.031155844,Other
Benzoic Acid,HyPep.YE_1,0.032585216,Other
Benzoic Acid,HyPep.YE_2,0.03893704,Other
Benzoic Acid,HyPep.YE_3,0.030287593,Other
Beta-Nicotinamide Adenine Dinucleotide,HY.YEST.412_1,2.21E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HY.YEST.412_2,2.25E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HY.YEST.412_3,2.21E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HY.YEST.466_1,0.343768161,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HY.YEST.466_2,0.248368351,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HY.YEST.466_3,0.31776711,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HY.YEST.503_1,1.94E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HY.YEST.503_2,2.25E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HY.YEST.503_3,2.10E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HY.YEST.555_1,2.24E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HY.YEST.555_2,2.45E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HY.YEST.555_3,0.090091366,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPea.7404_1,2.53E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPea.7404_2,1.94E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPea.7404_3,2.29E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPep.1510_1,2.27E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPep.1510_2,1.62E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPep.1510_3,2.41E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPep.1510_4,2.27E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPep.4601N_1,1.96E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPep.4601N_2,1.81E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPep.4601N_3,1.71E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPep.7504_1,2.24E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPep.7504_2,1.57E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPep.7504_3,1.65E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPep.YE_1,1.66E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPep.YE_2,2.30E-07,Nucleosides
Beta-Nicotinamide Adenine Dinucleotide,HyPep.YE_3,2.25E-07,Nucleosides
Betaine,HY.YEST.412_1,0.088821761,Amino Acid
Betaine,HY.YEST.412_2,0.110968567,Amino Acid
Betaine,HY.YEST.412_3,0.093583418,Amino Acid
Betaine,HY.YEST.466_1,0.043923568,Amino Acid
Betaine,HY.YEST.466_2,0.040296684,Amino Acid
Betaine,HY.YEST.466_3,0.066778188,Amino Acid
Betaine,HY.YEST.503_1,0.045509337,Amino Acid
Betaine,HY.YEST.503_2,0.054162079,Amino Acid
Betaine,HY.YEST.503_3,0.054969965,Amino Acid
Betaine,HY.YEST.555_1,1.77E-08,Amino Acid
Betaine,HY.YEST.555_2,1.98E-08,Amino Acid
Betaine,HY.YEST.555_3,0.004901804,Amino Acid
Betaine,HyPea.7404_1,2.29E-08,Amino Acid
Betaine,HyPea.7404_2,1.97E-08,Amino Acid
Betaine,HyPea.7404_3,1.87E-08,Amino Acid
Betaine,HyPep.1510_1,0.009314187,Amino Acid
Betaine,HyPep.1510_2,0.011230087,Amino Acid
Betaine,HyPep.1510_3,0.009384033,Amino Acid
Betaine,HyPep.1510_4,0.008553228,Amino Acid
Betaine,HyPep.4601N_1,0.01346028,Amino Acid
Betaine,HyPep.4601N_2,0.015462431,Amino Acid
Betaine,HyPep.4601N_3,0.005645256,Amino Acid
Betaine,HyPep.7504_1,0.010571447,Amino Acid
Betaine,HyPep.7504_2,0.013268629,Amino Acid
Betaine,HyPep.7504_3,0.014937932,Amino Acid
Betaine,HyPep.YE_1,0.108979652,Amino Acid
Betaine,HyPep.YE_2,0.088229335,Amino Acid
Betaine,HyPep.YE_3,0.087048037,Amino Acid
Biochanin A,HY.YEST.412_1,0.071644284,Other
Biochanin A,HY.YEST.412_2,0.029137345,Other
Biochanin A,HY.YEST.412_3,0.086736453,Other
Biochanin A,HY.YEST.466_1,0.010527754,Other
Biochanin A,HY.YEST.466_2,0.020692266,Other
Biochanin A,HY.YEST.466_3,0.013852871,Other
Biochanin A,HY.YEST.503_1,0.015291387,Other
Biochanin A,HY.YEST.503_2,0.000759165,Other
Biochanin A,HY.YEST.503_3,0.0019595,Other
Biochanin A,HY.YEST.555_1,0.004415473,Other
Biochanin A,HY.YEST.555_2,0.004845331,Other
Biochanin A,HY.YEST.555_3,0.038149283,Other
Biochanin A,HyPea.7404_1,9.62E-07,Other
Biochanin A,HyPea.7404_2,0.001709377,Other
Biochanin A,HyPea.7404_3,0.002313316,Other
Biochanin A,HyPep.1510_1,0.104901102,Other
Biochanin A,HyPep.1510_2,0.111885669,Other
Biochanin A,HyPep.1510_3,0.093983711,Other
Biochanin A,HyPep.1510_4,0.170397911,Other
Biochanin A,HyPep.4601N_1,0.0404582,Other
Biochanin A,HyPep.4601N_2,8.65E-07,Other
Biochanin A,HyPep.4601N_3,8.28E-07,Other
Biochanin A,HyPep.7504_1,0.001312827,Other
Biochanin A,HyPep.7504_2,0.170116995,Other
Biochanin A,HyPep.7504_3,0.003721038,Other
Biochanin A,HyPep.YE_1,7.69E-07,Other
Biochanin A,HyPep.YE_2,0.001184624,Other
Biochanin A,HyPep.YE_3,6.95E-07,Other
C10-Las (Tentative),HY.YEST.412_1,6.88E-06,Other
C10-Las (Tentative),HY.YEST.412_2,4.87E-06,Other
C10-Las (Tentative),HY.YEST.412_3,5.05E-06,Other
C10-Las (Tentative),HY.YEST.466_1,4.77E-06,Other
C10-Las (Tentative),HY.YEST.466_2,6.42E-06,Other
C10-Las (Tentative),HY.YEST.466_3,6.52E-06,Other
C10-Las (Tentative),HY.YEST.503_1,4.97E-06,Other
C10-Las (Tentative),HY.YEST.503_2,5.63E-06,Other
C10-Las (Tentative),HY.YEST.503_3,5.45E-06,Other
C10-Las (Tentative),HY.YEST.555_1,5.78E-06,Other
C10-Las (Tentative),HY.YEST.555_2,6.72E-06,Other
C10-Las (Tentative),HY.YEST.555_3,5.76E-06,Other
C10-Las (Tentative),HyPea.7404_1,0.999846556,Other
C10-Las (Tentative),HyPea.7404_2,5.90E-06,Other
C10-Las (Tentative),HyPea.7404_3,6.63E-06,Other
C10-Las (Tentative),HyPep.1510_1,5.13E-06,Other
C10-Las (Tentative),HyPep.1510_2,5.91E-06,Other
C10-Las (Tentative),HyPep.1510_3,5.46E-06,Other
C10-Las (Tentative),HyPep.1510_4,4.81E-06,Other
C10-Las (Tentative),HyPep.4601N_1,6.46E-06,Other
C10-Las (Tentative),HyPep.4601N_2,5.56E-06,Other
C10-Las (Tentative),HyPep.4601N_3,4.98E-06,Other
C10-Las (Tentative),HyPep.7504_1,5.99E-06,Other
C10-Las (Tentative),HyPep.7504_2,5.56E-06,Other
C10-Las (Tentative),HyPep.7504_3,5.13E-06,Other
C10-Las (Tentative),HyPep.YE_1,5.37E-06,Other
C10-Las (Tentative),HyPep.YE_2,5.54E-06,Other
C10-Las (Tentative),HyPep.YE_3,6.20E-06,Other
Caffeic Acid,HY.YEST.412_1,0.053009341,Other
Caffeic Acid,HY.YEST.412_2,0.051853165,Other
Caffeic Acid,HY.YEST.412_3,0.048406423,Other
Caffeic Acid,HY.YEST.466_1,0.084339051,Other
Caffeic Acid,HY.YEST.466_2,0.122453978,Other
Caffeic Acid,HY.YEST.466_3,0.241066109,Other
Caffeic Acid,HY.YEST.503_1,0.03600538,Other
Caffeic Acid,HY.YEST.503_2,0.029355376,Other
Caffeic Acid,HY.YEST.503_3,0.019667391,Other
Caffeic Acid,HY.YEST.555_1,0.022308914,Other
Caffeic Acid,HY.YEST.555_2,0.017405642,Other
Caffeic Acid,HY.YEST.555_3,0.035003903,Other
Caffeic Acid,HyPea.7404_1,0.002013732,Other
Caffeic Acid,HyPea.7404_2,0.001917399,Other
Caffeic Acid,HyPea.7404_3,0.00247489,Other
Caffeic Acid,HyPep.1510_1,0.008263607,Other
Caffeic Acid,HyPep.1510_2,0.010751619,Other
Caffeic Acid,HyPep.1510_3,0.009160896,Other
Caffeic Acid,HyPep.1510_4,0.010466214,Other
Caffeic Acid,HyPep.4601N_1,0.003628142,Other
Caffeic Acid,HyPep.4601N_2,0.003783541,Other
Caffeic Acid,HyPep.4601N_3,0.002306125,Other
Caffeic Acid,HyPep.7504_1,0.017214301,Other
Caffeic Acid,HyPep.7504_2,0.017994096,Other
Caffeic Acid,HyPep.7504_3,0.050828031,Other
Caffeic Acid,HyPep.YE_1,0.045532882,Other
Caffeic Acid,HyPep.YE_2,0.026472108,Other
Caffeic Acid,HyPep.YE_3,0.026317744,Other
Carnitine,HY.YEST.412_1,0.025256264,Amino Acid
Carnitine,HY.YEST.412_2,0.026777236,Amino Acid
Carnitine,HY.YEST.412_3,0.015767117,Amino Acid
Carnitine,HY.YEST.466_1,0.117480391,Amino Acid
Carnitine,HY.YEST.466_2,0.104150362,Amino Acid
Carnitine,HY.YEST.466_3,0.152273126,Amino Acid
Carnitine,HY.YEST.503_1,0.022399419,Amino Acid
Carnitine,HY.YEST.503_2,0.028825783,Amino Acid
Carnitine,HY.YEST.503_3,0.009230338,Amino Acid
Carnitine,HY.YEST.555_1,0.118505095,Amino Acid
Carnitine,HY.YEST.555_2,0.113612437,Amino Acid
Carnitine,HY.YEST.555_3,0.135561752,Amino Acid
Carnitine,HyPea.7404_1,0.000634343,Amino Acid
Carnitine,HyPea.7404_2,0.001201818,Amino Acid
Carnitine,HyPea.7404_3,0.000909746,Amino Acid
Carnitine,HyPep.1510_1,0.007627182,Amino Acid
Carnitine,HyPep.1510_2,0.008322305,Amino Acid
Carnitine,HyPep.1510_3,0.006209759,Amino Acid
Carnitine,HyPep.1510_4,0.006534458,Amino Acid
Carnitine,HyPep.4601N_1,0.001887648,Amino Acid
Carnitine,HyPep.4601N_2,0.001590305,Amino Acid
Carnitine,HyPep.4601N_3,0.001437596,Amino Acid
Carnitine,HyPep.7504_1,0.002035502,Amino Acid
Carnitine,HyPep.7504_2,0.002588614,Amino Acid
Carnitine,HyPep.7504_3,0.002900956,Amino Acid
Carnitine,HyPep.YE_1,0.031722077,Amino Acid
Carnitine,HyPep.YE_2,0.024104329,Amino Acid
Carnitine,HyPep.YE_3,0.030454043,Amino Acid
Carpachromene,HY.YEST.412_1,0.036279894,Other
Carpachromene,HY.YEST.412_2,0.034971971,Other
Carpachromene,HY.YEST.412_3,0.037589723,Other
Carpachromene,HY.YEST.466_1,0.043442568,Other
Carpachromene,HY.YEST.466_2,0.029192641,Other
Carpachromene,HY.YEST.466_3,0.032941852,Other
Carpachromene,HY.YEST.503_1,0.039041901,Other
Carpachromene,HY.YEST.503_2,0.033190949,Other
Carpachromene,HY.YEST.503_3,0.034719322,Other
Carpachromene,HY.YEST.555_1,0.035192309,Other
Carpachromene,HY.YEST.555_2,0.041476061,Other
Carpachromene,HY.YEST.555_3,0.033149412,Other
Carpachromene,HyPea.7404_1,0.042439142,Other
Carpachromene,HyPea.7404_2,0.036593731,Other
Carpachromene,HyPea.7404_3,0.030666815,Other
Carpachromene,HyPep.1510_1,0.031969878,Other
Carpachromene,HyPep.1510_2,0.033111021,Other
Carpachromene,HyPep.1510_3,0.038319546,Other
Carpachromene,HyPep.1510_4,0.039523087,Other
Carpachromene,HyPep.4601N_1,0.042028729,Other
Carpachromene,HyPep.4601N_2,0.036915103,Other
Carpachromene,HyPep.4601N_3,0.034339017,Other
Carpachromene,HyPep.7504_1,0.036816799,Other
Carpachromene,HyPep.7504_2,0.033784825,Other
Carpachromene,HyPep.7504_3,0.033256448,Other
Carpachromene,HyPep.YE_1,0.03540352,Other
Carpachromene,HyPep.YE_2,0.030741483,Other
Carpachromene,HyPep.YE_3,0.032902253,Other
Catechol,HY.YEST.412_1,0.036972404,Other
Catechol,HY.YEST.412_2,0.040269038,Other
Catechol,HY.YEST.412_3,0.048641167,Other
Catechol,HY.YEST.466_1,0.018657844,Other
Catechol,HY.YEST.466_2,0.018188553,Other
Catechol,HY.YEST.466_3,0.021333842,Other
Catechol,HY.YEST.503_1,0.025318613,Other
Catechol,HY.YEST.503_2,0.02141055,Other
Catechol,HY.YEST.503_3,0.031954916,Other
Catechol,HY.YEST.555_1,0.021958893,Other
Catechol,HY.YEST.555_2,0.023820481,Other
Catechol,HY.YEST.555_3,0.028484966,Other
Catechol,HyPea.7404_1,0.002875063,Other
Catechol,HyPea.7404_2,0.002606356,Other
Catechol,HyPea.7404_3,0.00540783,Other
Catechol,HyPep.1510_1,0.006304414,Other
Catechol,HyPep.1510_2,0.00978436,Other
Catechol,HyPep.1510_3,0.007209109,Other
Catechol,HyPep.1510_4,0.00091976,Other
Catechol,HyPep.4601N_1,0.00186656,Other
Catechol,HyPep.4601N_2,0.002029171,Other
Catechol,HyPep.4601N_3,0.002837413,Other
Catechol,HyPep.7504_1,0.148572722,Other
Catechol,HyPep.7504_2,0.201710372,Other
Catechol,HyPep.7504_3,0.187142788,Other
Catechol,HyPep.YE_1,0.024069118,Other
Catechol,HyPep.YE_2,0.035057417,Other
Catechol,HyPep.YE_3,0.024596287,Other
Choline,HY.YEST.412_1,0.021008213,Vitamins
Choline,HY.YEST.412_2,0.031367544,Vitamins
Choline,HY.YEST.412_3,0.023870868,Vitamins
Choline,HY.YEST.466_1,0.010760231,Vitamins
Choline,HY.YEST.466_2,0.023158425,Vitamins
Choline,HY.YEST.466_3,0.017538267,Vitamins
Choline,HY.YEST.503_1,0.009871605,Vitamins
Choline,HY.YEST.503_2,0.008029669,Vitamins
Choline,HY.YEST.503_3,0.010849291,Vitamins
Choline,HY.YEST.555_1,0.009820085,Vitamins
Choline,HY.YEST.555_2,0.012786503,Vitamins
Choline,HY.YEST.555_3,0.01016332,Vitamins
Choline,HyPea.7404_1,0.035280122,Vitamins
Choline,HyPea.7404_2,0.033046684,Vitamins
Choline,HyPea.7404_3,0.0298477,Vitamins
Choline,HyPep.1510_1,0.084583013,Vitamins
Choline,HyPep.1510_2,0.08244274,Vitamins
Choline,HyPep.1510_3,0.077621167,Vitamins
Choline,HyPep.1510_4,0.073701927,Vitamins
Choline,HyPep.4601N_1,0.024193324,Vitamins
Choline,HyPep.4601N_2,0.0245687,Vitamins
Choline,HyPep.4601N_3,0.016988966,Vitamins
Choline,HyPep.7504_1,0.077536452,Vitamins
Choline,HyPep.7504_2,0.075341388,Vitamins
Choline,HyPep.7504_3,0.071338134,Vitamins
Choline,HyPep.YE_1,0.040887079,Vitamins
Choline,HyPep.YE_2,0.034649821,Vitamins
Choline,HyPep.YE_3,0.028748762,Vitamins
Cinchonidine,HY.YEST.412_1,0.035550794,Other
Cinchonidine,HY.YEST.412_2,0.032665467,Other
Cinchonidine,HY.YEST.412_3,0.032547154,Other
Cinchonidine,HY.YEST.466_1,0.033326228,Other
Cinchonidine,HY.YEST.466_2,0.03166503,Other
Cinchonidine,HY.YEST.466_3,0.033421294,Other
Cinchonidine,HY.YEST.503_1,0.039629683,Other
Cinchonidine,HY.YEST.503_2,0.033123163,Other
Cinchonidine,HY.YEST.503_3,0.029874,Other
Cinchonidine,HY.YEST.555_1,0.037362409,Other
Cinchonidine,HY.YEST.555_2,0.036626002,Other
Cinchonidine,HY.YEST.555_3,0.033440424,Other
Cinchonidine,HyPea.7404_1,6.10E-08,Other
Cinchonidine,HyPea.7404_2,0.040338518,Other
Cinchonidine,HyPea.7404_3,4.28E-08,Other
Cinchonidine,HyPep.1510_1,5.58E-08,Other
