,Metabolite.name,Adduct.type,Average.Rt.min.,HyPea-7404_1,HyPep-4601N_3,HyPep-7504_1,HyPep-7504_2,HyPep-7504_3,HyPep-YE_1,HyPep-YE_2,HyPep-YE_3,HY-YEST-412_1,HY-YEST-412_2,HY-YEST-412_3,HyPea-7404_2,HY-YEST-466_1,HY-YEST-466_2,HY-YEST-466_3,HY-YEST-503_1,HY-YEST-503_2,HY-YEST-503_3,HY-YEST-555_1,HY-YEST-555_2,HY-YEST-555_3,HyPea-7404_3,HyPep-1510_1,HyPep-1510_2,HyPep-1510_3,HyPep-1510_4,HyPep-4601N_1,HyPep-4601N_2
139,Gly-Tyr,[M-H]-,2.844,0.024094847,0.028215666,0.03987951,0.03530956,0.040316583,0.009367227,0.010243693,0.01045972,0.025015132,0.026312662,0.025078431,0.026750564,0.025965782,0.029440303,0.020931133,0.090168294,0.070221874,0.079798728,0.055040251,0.049876897,0.022116179,0.026323542,0.089590479,0.00530832,0.002415409,0.071718114,0.028532977,0.031508124
140,Uridine,[M-H]-,20.306,8.06E-08,1.15E-07,1.10E-07,1.02E-07,9.35E-08,8.86E-08,0.00384156,0.0224852,0.013693535,0.00194328,1.02E-07,8.97E-08,0.038059403,0.074127651,0.10935793,0.120192508,0.119650276,0.134420655,0.090136186,0.102053431,0.170036887,1.07E-07,9.98E-08,9.96E-08,9.24E-08,1.08E-07,1.04E-07,1.06E-07
141,Uridine,[M-H]-,26.433,7.91E-08,8.47E-08,7.97E-08,1.07E-07,9.83E-08,7.64E-08,0.003495028,0.016975971,0.011580874,0.003517939,9.75E-08,9.28E-08,0.03387687,0.064915882,0.098796846,0.116743486,0.12957023,0.137881427,0.122142347,0.095052763,0.165448984,8.81E-08,1.04E-07,1.04E-07,7.89E-08,9.02E-08,9.56E-08,7.72E-08
142,Uridine,[M-H]-,17.37,1.84E-07,1.92E-07,1.35E-07,1.26E-07,1.95E-07,1.63E-07,1.49E-07,0.00456671,0.006991946,1.30E-07,1.61E-07,1.31E-07,0.028287517,0.074107208,0.111661276,0.125526108,0.128774846,0.146791455,0.100621562,0.114508174,0.158160449,1.67E-07,1.93E-07,1.83E-07,1.47E-07,1.62E-07,1.62E-07,1.71E-07
143,Uridine,[M-H]-,2.827,0.003397485,0.002987004,0.064170263,0.029081537,0.04890258,0.036333504,0.03350721,0.036454933,0.006091486,0.002119382,0.002867786,0.002662689,0.002638144,0.200916059,0.25900094,0.041382006,0.034390599,0.030825149,0.003107881,0.07153288,0.020816033,0.002305689,0.011520079,0.012894581,0.011779908,0.011108358,0.009466695,0.00773914
144,Uridine,[M-H]-,12.552,1.77E-07,1.29E-07,1.36E-07,1.27E-07,1.36E-07,1.35E-07,0.004450828,0.016228339,0.010503203,1.44E-07,1.33E-07,1.42E-07,0.032061384,0.080282182,0.120419485,0.116456722,0.117052335,0.160592927,0.104387737,0.095091035,0.142471443,1.77E-07,1.25E-07,1.85E-07,1.46E-07,1.80E-07,1.36E-07,1.73E-07
145,Uridine; LC-ESI-QTOF; MS2; CE,[M-H]-,2.287,0.011084824,0.007864109,0.08200494,0.075893673,0.079723847,0.054959904,0.057624558,0.044810888,0.052193877,0.053490591,0.072608911,0.011798448,0.041467239,0.039364772,0.046354764,0.017128799,0.016749563,0.012471003,0.012180694,0.011104273,0.016374245,0.014901343,0.033470136,0.038615185,0.0360601,0.042493362,0.009346055,0.007859898
146,Isoleucylisoleucine; Plasma ID-377,[M-H]-,4.766,0.045952665,0.075507595,0.077191856,0.073239984,0.085221018,0.003183909,0.003041634,0.004418184,0.004577248,0.004905483,0.00439406,0.053020608,0.026164341,0.018671786,0.031304949,0.040840172,0.02833426,0.035477828,0.030961751,0.028359418,0.02834787,0.051128105,0.023632535,0.023401201,0.020889013,0.017305355,0.079307612,0.08121956
147,Isoleucylisoleucine; Plasma ID-377,[M-H]-,5.409,0.1209314,0.00392274,0.075854432,0.08725394,0.08983453,0.002249183,0.001654627,0.002430241,0.003447263,0.00342608,0.002698328,0.131814357,0.015816763,0.013697581,0.016754692,0.051588795,0.033974807,0.045204655,0.040420558,0.037502317,0.017866575,0.129079888,0.017417805,0.018245729,0.015102207,0.013545678,0.004214485,0.004050343
148,Isoleucylisoleucine; Plasma ID-377,[M-H]-,12.944,0.02221994,0.024628028,0.138155994,0.063313212,0.15116171,0.009645503,0.003460663,0.012269457,0.008374341,0.002212176,0.002073178,0.091691235,0.012818873,0.010591279,0.008833964,0.083931387,0.064442428,0.063768526,0.018772655,0.017187444,0.018453391,0.029070065,0.012712527,0.010792179,0.056813415,0.010366342,0.027196881,0.025043207
149,Isoleucylisoleucine; Plasma ID-377,[M-H]-,4.022,0.006669037,0.120701524,0.066524793,0.057401668,0.074729267,0.010823732,0.015280036,0.01462396,0.012445948,0.012091186,0.010763349,0.009218945,0.055749706,0.057022235,0.064147801,0.020042252,0.012598921,0.015684323,0.007525526,0.005544574,0.02282081,0.007692179,0.020411295,0.019379336,0.016987109,0.014455724,0.117238767,0.131426
150,Isoleucylisoleucine; Plasma ID-377,[M-H]-,4.576,0.00460931,0.019271993,0.020441315,0.013665279,0.019845628,0.00766834,0.008770368,0.00888908,0.010624717,0.009745724,0.008626741,0.152912213,0.032935951,0.031900204,0.090283173,0.003620378,0.003238769,0.003352626,0.003233972,0.002587662,0.013555878,0.147454141,0.008934189,0.067488371,0.008920054,0.04990765,0.228725239,0.018791034
151,Isoleucylisoleucine; Plasma ID-377,[M-H]-,12.426,0.032319691,0.021026341,0.207545419,0.198847141,0.226014734,0.002574673,0.001467024,0.00120219,0.001199036,0.00174246,0.000668562,0.009236201,0.00351753,0.003144937,0.003801488,0.00768309,0.004562174,0.006846784,0.005902518,0.005170415,0.00335871,0.027285215,0.04849111,0.050720901,0.04226404,0.040562644,0.024024066,0.018820907
152,N-Acetyltryptophan,[M-H]-,14.018,0.022409466,0.014747031,0.014868351,0.01288696,0.015704079,0.001035987,0.002438492,0.000567126,0.001229259,0.00122693,0.0016831,0.028241868,0.002737598,0.000555367,0.000753762,0.002429527,0.001558055,0.00173689,0.002107135,0.002583097,0.000337994,0.032426098,0.193224057,0.210664094,0.206610381,0.189584133,0.019798077,0.015855088
153,N-Acetyltryptophan,[M-H]-,16.411,0.003991728,0.001035947,0.080352045,0.054938726,0.145687977,0.027538169,0.080645996,0.030679957,0.041253001,0.042385739,0.020984418,0.00122953,0.095144347,0.027519021,0.049948294,0.016462231,0.017983748,0.013734611,0.078402332,0.054582071,0.034175104,0.001324287,0.01812662,0.018371404,0.022021838,0.020533216,0.000675645,0.000271997
154,Atractylenolide III,[M-H]-,21.566,0.026097597,0.024880962,0.06980865,0.033850749,0.040836561,0.027854399,0.038392183,0.055373593,0.033672039,0.026093559,0.038083228,0.035070413,0.02829461,0.01612926,0.060264368,0.063757779,0.047024745,0.046055475,0.048245419,0.032058609,0.040963778,0.024788073,0.028534908,0.016803711,0.036259789,0.010367151,0.025292901,0.025145491
155,Citrinin,[M-H]-,20.222,0.018077554,0.003953549,0.281621431,0.276596451,0.284324434,1.49E-06,1.33E-06,1.66E-06,1.10E-06,0.002792018,1.68E-06,0.002551027,0.000564483,0.027875668,0.0432817,0.000904258,0.00206796,1.49E-06,0.000423362,0.022685685,0.024545221,0.002575994,0.001082287,1.66E-06,0.001937695,0.001502392,0.000625273,1.16E-06
156,"2-[(2S,4ar,8as)-2-Hydroxy-4a-Methyl-8-Methylidene-3,4,5,6,7,8a-Hexahydro-1H-Naphthalen-2-Yl]Prop-2-Enoic Acid",[M-H]-,23.501,0.034627024,0.027297482,0.026484789,0.035221139,0.032750119,0.030162543,0.03275225,0.028109787,0.034255654,0.046506405,0.03401983,0.036105528,0.029418253,0.027909133,0.029521439,0.054291512,0.061503433,0.064707698,0.04177994,0.038251878,0.021147643,0.034079222,0.025576663,0.038817507,0.02277264,0.038099473,0.0408193,0.033011715
157,Rubiadin,[M-H]-,18.4,0.000548657,0.001493854,0.000402727,3.75E-07,0.000339043,0.000466152,9.46E-05,3.61E-07,0.000216317,7.35E-05,4.85E-05,4.13E-07,9.69E-05,0.000152376,0.000149024,0.000233076,0.000325379,2.61E-07,0.000383905,4.16E-07,2.80E-07,2.62E-07,0.212837,0.302876096,0.228278815,0.250270484,3.75E-07,0.000710831
158,Rubiadin,[M-H]-,20.667,0.000125419,0.001222987,0.047550132,0.242750495,0.005878755,0.006993192,0.001656804,0.001632746,0.000221522,7.04E-05,0.000168814,2.99E-08,0.000486826,0.000430833,0.00063568,8.99E-05,0.000108229,0.000330288,0.001448651,0.000558399,0.000933519,8.89E-05,0.081709,0.111765948,0.09760178,0.135055026,0.258188814,0.002296948
159,"9-(2,3-Dihydroxypropoxy)-9-Oxononanoic Acid",[M-H]-,18.544,0.017555812,0.043885781,0.143364549,0.13465343,0.157266976,0.030312195,0.005407717,0.031233373,0.016451474,0.003421216,2.55E-07,0.031218767,0.03350182,0.034466818,0.023729415,0.016734189,0.023055396,0.017850058,0.015129575,0.013952973,0.018783152,0.024904863,0.009476429,0.008238518,0.029785396,0.009580597,0.050162976,0.055876278
160,Abscisic Acid,[M-H]-,20.03,0.001800342,0.007348009,0.008544859,0.005532336,0.008788016,1.48E-07,2.00E-07,1.60E-07,1.62E-07,1.85E-07,1.33E-07,0.002658987,1.46E-07,0.000168903,1.57E-07,0.017501111,0.006108499,0.014522182,0.001328027,1.55E-05,1.99E-07,0.001476267,0.417151991,0.125310208,0.11128487,0.250625348,0.010763259,0.009069831
161,Zinniol,[M-H]-,22.693,0.038899824,0.03712327,0.036087421,0.036310839,0.033791329,0.030102883,0.036701109,0.042682063,0.042848924,0.037620747,0.030618898,0.03930439,0.041459842,0.031249321,0.04046056,0.041095962,0.034819633,0.039797295,0.027633515,0.034283911,0.035848275,0.02714766,0.038297071,0.039571535,0.030408862,0.0346121,0.034354833,0.026867928
162,"(1S,8R,9R)-8-Hydroxy-4-(Propan-2-Ylidene)-10-Oxatricyclo[7.2.1.01,5]Dodecane-8-Carboxylic Acid",[M-H]-,25.412,0.533904926,5.90E-06,6.11E-06,6.64E-06,4.23E-06,6.28E-06,5.77E-06,4.68E-06,4.86E-06,4.29E-06,4.35E-06,0.287284881,4.80E-06,5.59E-06,5.73E-06,5.17E-06,6.11E-06,5.83E-06,4.69E-06,4.71E-06,6.78E-06,0.15497741,6.85E-06,0.02370039,6.74E-06,4.41E-06,5.99E-06,5.89E-06
163,Zinniol,[M-H]-,21.756,8.08E-09,0.002377831,0.008657308,0.027142043,0.064845282,0.056416811,0.033169396,0.06423188,0.087514271,0.062020359,0.039491656,1.10E-08,0.029349696,0.021460854,0.060375074,0.025100878,0.006186497,0.053403173,0.066665938,0.058451729,1.17E-08,1.04E-08,0.031153,0.010435299,0.05045512,0.045243203,0.068528931,0.027323731
164,"(1S,8R,9R)-8-Hydroxy-4-(Propan-2-Ylidene)-10-Oxatricyclo[7.2.1.01,5]Dodecane-8-Carboxylic Acid",[M-H]-,28.36,0.123770256,2.42E-07,0.09677622,2.98E-07,0.036056828,0.006723173,2.49E-07,2.38E-07,0.036437358,2.76E-07,2.64E-07,0.10742969,2.06E-07,2.65E-07,2.55E-07,0.035663778,3.18E-07,2.44E-07,2.26E-07,2.37E-07,2.47E-07,0.265732664,0.016531726,0.066431129,0.070348112,0.071221246,0.0421791,0.024695153
165,Adenosine; LC-ESI-QTOF; MS2; CE,[M-H]-,11.047,0.002786669,0.002918496,0.053144117,0.022480389,0.046425066,0.127371868,0.054641331,0.028084094,0.022115854,0.0058828,0.000218514,0.001936689,0.012821416,0.257673353,0.220933302,0.025138072,0.013220893,0.003209555,0.002538432,0.004841486,0.04757668,0.002381061,0.006678331,0.007422431,0.006821721,0.006350785,0.007465934,0.00692066
166,Adenosine; LC-ESI-QTOF; MS2; CE,[M-H]-,9.021,2.34E-07,0.069042775,2.37E-07,2.04E-07,2.39E-07,0.00597973,0.010887778,0.012804628,0.010207073,0.006543175,0.469892487,2.05E-07,0.011141646,0.016576277,0.023793986,0.039015192,0.027297924,0.000587965,0.024963578,0.012403811,0.042164683,2.70E-07,1.94E-07,2.31E-07,2.13E-07,2.08E-07,0.116160208,0.10053485
167,Inosine; LC-ESI-QTOF; MS2; CE,[M-H]-,4.036,0.000167114,0.00042325,0.000839417,0.000444753,0.000877728,0.01569272,0.002363192,0.0007523,0.000256551,2.19E-05,0.000109028,1.85E-05,0.000569298,0.007801012,0.007327166,0.121799683,0.10932918,0.128694518,0.084702583,0.299314049,0.214070821,5.76E-05,0.00068997,0.000263408,7.05E-06,2.71E-06,0.002092238,0.001312229
168,Genistein,[M-H]-,21.687,0.000372162,0.00051048,0.046562275,0.399936993,0.006240928,0.004033594,0.001991569,0.001299351,0.016547452,0.008724065,0.018135756,2.45E-08,0.020663899,0.016730402,0.018808227,0.005115948,2.83E-08,0.00087521,0.000711841,0.004259546,0.000665916,2.35E-08,0.041117023,0.053961167,0.062560503,0.050894487,0.217383602,0.001897527
169,Genistein,[M-H]-,19.225,0.000930082,2.47E-07,0.000410833,0.000482425,0.00068671,0.000917739,0.000223623,0.001822928,0.00063425,0.000335537,0.000986657,0.000635484,0.000185564,0.000286575,0.002803824,0.000382854,0.000343355,0.000701316,2.40E-07,2.30E-07,0.000127138,0.000703991,0.223374835,0.268100658,0.197516453,0.297405961,2.18E-07,2.75E-07
170,Isoimperatorin,[M-H]-,20.381,0.053004742,0.044291421,0.037534581,0.031081317,0.064111399,0.009635531,9.77E-08,1.02E-07,0.005095852,1.15E-07,0.000675307,0.059412538,0.00660372,0.006928514,1.34E-07,0.089892949,0.077647216,0.106109237,0.051324832,0.049696085,0.031820646,0.075141451,0.009572703,0.030915889,0.01903509,0.017488184,0.051569071,0.071411277
171,Naringenin,[M-H]-,21.597,0.000239126,1.05E-07,0.000749718,0.002263087,0.000208982,1.37E-07,1.11E-07,9.83E-05,0.021915683,0.048421712,0.032118487,9.23E-08,0.161696369,0.320334168,0.260449764,0.017431391,0.008479525,0.001615369,0.031300797,0.01983591,0.054275999,7.34E-05,1.32E-07,0.000168959,0.001542499,0.000485936,0.01629419,8.94E-08
172,Gamma-Glutamylglutamine,[M-H]-,1.791,0.01373624,0.053445757,0.030075849,0.02771972,0.025823729,0.022001821,0.021849921,0.023885502,0.046970419,0.043628915,0.04448054,0.009969883,0.067235249,0.069048074,0.067998141,0.040247616,0.033224316,0.037702638,0.046918356,0.045995542,0.036802253,0.010155933,0.012335316,0.013924554,0.015468817,0.013393151,0.060237205,0.065724542
173,L-Saccharopine; Lc-Esi-Qtof; Ms2; Ce,[M-H]-,1.712,2.18E-08,0.000611886,0.000631566,0.0021404,0.001614786,0.041881389,0.028023808,0.015581798,0.017992219,0.035174188,0.015334475,0.000449045,0.208255683,0.078541834,0.163416823,0.026665434,0.091262306,0.048730558,0.071543347,0.061464912,0.062239708,0.001112552,0.002279128,0.000879997,0.001735097,0.001866321,0.020073735,0.000496982
174,Asp-Phe,[M-H]-,3.489,0.047090734,0.036632032,0.035888393,0.032932416,0.034632917,0.009957246,0.003706469,0.007271791,0.020884862,0.017146497,0.01356189,0.047900844,0.045466493,0.028393489,0.042094053,0.107958141,0.074397517,0.091715149,0.050901204,0.044397298,0.029199013,0.041799176,0.012106366,0.016431826,0.012409018,0.016288727,0.037251337,0.0415851
175,Asp-Phe,[M-H]-,3.344,0.010233092,0.101158661,0.072221452,0.056001267,0.073796103,0.03327505,0.027311877,0.01948683,0.034640246,0.016750947,0.037450902,0.01103908,0.011501203,0.011259073,0.015339176,0.019710805,0.023540268,0.021883027,0.009510511,0.008565438,0.010321421,0.013623486,0.036359646,0.035468075,0.034267268,0.037579771,0.10286886,0.114836465
176,Asp-Phe,[M-H]-,3.041,0.023163584,0.022376825,0.10292183,0.099360746,0.098767258,0.013138171,0.011602722,0.017897255,0.046320031,0.037653135,0.001284897,0.025543429,0.04215525,0.041263438,0.044485881,0.028187408,0.017512725,0.040434531,0.041344062,0.042282992,0.02801605,0.027066397,0.001996673,0.002302029,0.040699317,0.034072098,0.033131003,0.035020263
177,2'-O-Methylinosine,[M-H]-,7.117,0.000382479,0.026714804,0.003270476,0.002605606,0.002465943,0.040346172,0.0279082,0.001237057,0.052309236,0.09350207,0.059347564,1.79E-05,0.001485744,0.000765979,0.02046569,0.138171939,0.078951017,0.150500121,0.065849963,0.106122345,0.072266316,3.09E-05,0.000507844,0.000849982,9.52E-05,0.00084845,0.027817048,0.025163951
178,Guanosine,[M-H]-,5.277,0.003382001,0.010924094,0.105436052,0.044966825,0.084490347,0.029691071,0.000908378,0.034796744,0.008719029,0.00244726,0.005878081,0.001508198,0.0171522,0.097510033,0.109567291,0.063901892,0.046302886,0.045473395,0.037876164,0.103170577,0.076442158,0.002658881,0.002024809,0.002657191,0.001973408,0.002324924,0.030031246,0.027784868
179,Biochanin A,[M-H]-,20.638,9.62E-07,8.28E-07,0.001312827,0.170116995,0.003721038,7.69E-07,0.001184624,6.95E-07,0.071644284,0.029137345,0.086736453,0.001709377,0.010527754,0.020692266,0.013852871,0.015291387,0.000759165,0.0019595,0.004415473,0.004845331,0.038149283,0.002313316,0.104901102,0.111885669,0.093983711,0.170397911,0.0404582,8.65E-07
180,Xanthosine (Not Validated); Plasma ID-511,[M-H]-,6.029,0.020437108,0.000311519,0.196406174,0.24136591,0.146866106,0.063667069,0.034799198,0.00549964,0.003563235,0.004151361,0.000148752,0.024161906,0.002465789,0.008118133,0.005706795,3.34E-08,0.003196586,0.000464624,0.006706667,0.013977847,0.002524006,0.015136844,0.052622104,0.055007297,0.043958906,0.046181672,0.001145971,0.001408749
181,Cinchonidine,[M-H]-,22.638,6.10E-08,4.50E-08,0.036550939,0.02998283,0.035713562,4.65E-08,0.04372475,0.180393063,0.035550794,0.032665467,0.032547154,0.040338518,0.033326228,0.03166503,0.033421294,0.039629683,0.033123163,0.029874,0.037362409,0.036626002,0.033440424,4.28E-08,5.58E-08,5.91E-08,6.52E-08,6.45E-08,0.188073933,0.035990317
182,"9-Hydroxy-10,12-Octadecadienoic Acid",[M-H]-,23.468,0.00012822,0.285250857,0.012267731,0.011896821,0.004758799,7.26E-08,0.000149849,0.000628354,0.00127106,0.0039409,0.000881733,0.000294379,0.000127267,0.000450753,0.00035992,0.001084878,0.000475042,0.000230796,5.54E-08,0.000222114,0.000493008,7.61E-08,0.000404935,0.000408799,0.000594329,7.65E-08,0.347440683,0.326238493
183,5'-S-Methylthioadenosine; Lc-Esi-Qtof; Ms2; Ce,[M-H]-,17.106,1.07E-07,0.000405922,0.000111536,6.20E-05,0.001278365,0.020935231,0.021209845,0.011031371,0.003402836,0.013767103,0.007659626,0.000962019,0.201893641,0.350964235,0.310174573,0.028044345,0.005371549,0.001600975,0.001356244,0.001668365,0.016781826,0.000265634,0.000261861,0.00013078,0.000188359,1.12E-07,8.03E-08,0.000471425
184,3'-O-Methylguanosine,[M-H]-,10.151,0.001606534,0.000155832,0.030909436,0.029433061,0.030428046,0.072412982,0.060405368,0.047867003,0.03926203,0.071425424,0.030381309,7.95E-08,0.076015119,0.079988142,0.070854017,0.058619633,0.050980066,0.046704021,0.077524017,0.080561917,0.027992476,0.000308848,0.00093301,0.000803939,0.000810085,0.000405523,0.013071999,0.000140083
185,C10-Las (Tentative),[M-H]-,22.038,0.999846556,4.98E-06,5.99E-06,5.56E-06,5.13E-06,5.37E-06,5.54E-06,6.20E-06,6.88E-06,4.87E-06,5.05E-06,5.90E-06,4.77E-06,6.42E-06,6.52E-06,4.97E-06,5.63E-06,5.45E-06,5.78E-06,6.72E-06,5.76E-06,6.63E-06,5.13E-06,5.91E-06,5.46E-06,4.81E-06,6.46E-06,5.56E-06
186,FA 18:1+1O; Plasma ID-585,[M-H]-,23.624,0.012053419,0.041555858,0.037918223,0.032989887,0.033413216,0.035573878,0.019705742,0.024804478,0.062691711,0.051615005,0.040088491,0.028235878,0.04392476,0.063933714,0.045447757,0.026720399,0.029593987,0.026274684,0.028193528,0.025922356,0.015668167,0.038347398,0.026658252,0.040059841,0.037959653,0.043728716,0.04726979,0.039651213
187,Kaempferol-4'-Methyl Ether,[M-H]-,21.806,1.69E-07,0.004927048,2.34E-07,1.53E-07,1.69E-07,1.51E-07,1.84E-07,1.54E-07,0.116883905,0.080699589,0.127142156,1.77E-07,0.188404103,0.120288832,0.125951064,0.041971282,0.026379066,0.00482601,0.039283656,0.035526184,0.072309026,1.46E-07,2.33E-07,2.24E-07,1.91E-07,1.98E-07,0.007927676,0.007478018
188,Indole-3-Acetyl-L-Glutamic Acid,[M-H]-,16.18,0.000249131,0.000276049,0.336069284,0.302387314,0.32835303,6.97E-05,0.015771951,5.39E-05,0.000110231,0.000154579,7.00E-05,0.000318648,0.000467843,0.000158079,0.000324974,0.000206936,0.000162924,0.000530025,0.000103165,0.000166222,0.000247112,0.000282442,0.000137284,0.00806855,9.88E-05,8.14E-05,0.00269158,0.002388949
189,2-Deoxycytidine-5-Monophosphoric Acid,[M-H]-,2.179,0.031672131,0.03731309,0.016376462,0.011513864,0.013479479,0.001528846,0.001142696,0.000792609,0.001278094,0.001217475,0.000794069,0.023993744,0.000278893,0.000272566,0.001263979,0.157060792,0.122396544,0.13570036,0.046320722,0.035763581,0.137240842,0.042129007,0.013502222,0.010117098,0.028868156,0.037340391,0.051680443,0.038961847
190,Glutathione (Reduced),[M-H]-,2.12,1.96E-08,0.001203335,0.000682201,0.000444123,0.000587486,0.009910828,0.002848784,0.008174012,0.010922941,0.007191385,0.046140426,0.000300339,0.245323006,0.516909452,0.067134127,0.000357416,0.000538912,0.001234393,0.026175159,0.018731893,0.029313726,1.46E-08,0.003463658,0.000812984,0.000650125,0.000191441,0.000374291,0.000383523
191,Gly-Tyr-Ala,[M-H]-,4.854,0.001212737,0.020105466,0.026640375,0.028852701,0.030704738,0.000768992,0.008490177,0.001280782,0.000576926,0.00695161,0.260423962,0.002658251,0.212080378,0.000565731,0.000779606,0.000929363,0.00070531,0.000833257,0.000484746,0.000278722,0.000370175,0.002150823,0.100121535,0.095675221,0.094112519,0.067442628,0.016614104,0.018189165
192,Gamma-Glutamyltyrosine,[M-H]-,2.932,0.101231438,0.089249868,0.045753243,0.032277835,0.042984943,0.012580525,0.010876655,0.014416663,0.025676276,0.025596142,0.024454077,0.056579335,0.031284354,0.041495126,0.039940777,0.004154463,0.004049323,0.004011974,0.025787796,0.021954881,0.02257515,0.046936386,0.060605062,0.057861832,0.002625112,0.046405685,0.010476745,0.09815833
193,Gamma-Glutamyltyrosine,[M-H]-,3.077,0.052566779,0.01010601,0.014037255,0.01430401,0.015464073,0.001621012,0.003447951,0.001811879,0.004333772,0.00700631,0.004597681,0.10972964,0.028522661,0.031656784,0.034114376,0.071671215,0.041760565,0.064591586,0.037051691,0.033905858,0.01939579,0.110576292,0.002573313,0.091937737,0.081941905,0.002075344,0.097056952,0.012141561
194,"5-Hydroxy-2,2-Dimethyl-10-(2-Methylbut-3-En-2-Yl)Pyrano[3,2-G]Chromen-8-One",[M-H]-,21.614,0.034019701,0.048738991,0.033789178,0.035529223,0.013809128,0.036455828,0.031576158,0.042237923,0.039817916,0.039276268,0.03341357,0.039966869,0.038973847,0.038525698,0.024689165,0.051707095,0.041654361,0.044095003,0.057392789,0.039626405,0.058426112,0.009193189,0.029378613,0.024140746,0.015288666,0.01192013,0.040915398,0.04544203
195,Triptophenolide,[M-H]-,22.329,0.030308787,0.034333812,0.03623067,0.038300338,0.035613666,0.033948263,0.03894838,0.040485894,0.037313009,0.043863551,0.041967454,0.041841071,0.035692699,0.034106259,0.034929273,0.027787729,0.030149726,0.042891446,0.02925096,0.04049321,0.043830514,0.03071658,0.034807806,0.033729455,0.027308436,0.033505006,0.029250321,0.038395685
196,Triptophenolide,[M-H]-,22.193,0.270318963,7.97E-09,7.31E-09,7.46E-09,1.02E-08,9.02E-09,7.62E-09,7.39E-09,1.02E-08,6.79E-09,9.70E-09,8.24E-09,9.87E-09,9.44E-09,8.68E-09,6.96E-09,9.10E-09,9.49E-09,0.140986919,6.34E-09,9.75E-09,6.49E-09,0.216014667,6.36E-09,9.62E-09,0.193941262,7.05E-09,0.178737998
197,FA 18:1+2O; Plasma ID-662,[M-H]-,22.507,0.000292364,0.486071402,0.00600067,0.005546523,0.055915981,0.000403603,0.000391216,0.000311402,0.000186333,0.000355458,0.00057822,0.000139511,0.000813796,0.00114444,0.000728918,0.000230308,0.000225813,0.000400572,0.00043633,5.55E-05,0.000436513,0.00032381,0.000286852,0.000355092,0.001926322,0.000484331,0.021580312,0.41437836
198,Thymidine-5'-Monophosphate; LC-ESI-QTOF; MS2; CE,[M-H]-,2.893,0.002187444,0.04015736,0.011788572,0.006901138,0.010613295,0.00859143,0.001400944,0.003702456,0.002530013,0.001928739,0.003498977,0.003308375,0.003150372,9.88E-05,0.002560803,0.180819623,0.157779682,0.168736963,0.05451756,0.046759669,0.17516712,0.001327881,2.92E-08,0.000339588,0.000396646,0.000542163,0.065784617,0.045409723
199,Cytidine-5'-Monophosphate,[M-H]-,1.941,0.000555838,0.000427983,0.006217296,0.002005691,0.005353204,0.001096824,0.001291048,0.002122878,0.00397594,0.001063002,0.003118133,0.000680346,0.003709406,0.00313283,0.003593485,0.166319091,0.155184219,0.186482058,0.1444884,0.134830728,0.169431255,0.000551946,0.000111987,0.000131469,0.00011133,0.000109633,0.002186578,0.001717403
200,Cytidine-3'-Monophosphate; LC-ESI-QTOF; MS2; CE,[M-H]-,2.077,0.000882844,0.002808549,0.002624733,0.002493661,0.002517553,0.031970545,0.07273059,0.069958835,0.006315028,0.009725063,0.016454284,0.0010806,0.110476848,0.077874187,0.096776685,0.003120392,0.002605862,0.002593696,0.229492472,0.214153087,0.033307919,0.000876661,0.001087166,0.001521048,0.000176827,0.000174131,0.003472965,0.002727769
201,Uridine 5'-Monophosphate; LC-ESI-QTOF; MS2; CE,[M-H]-,2.191,0.000553428,0.00093601,0.002836246,0.001519685,0.002906453,0.001615056,0.001712744,0.001950509,0.002832239,0.001090404,0.004891297,0.001230697,0.008351303,0.004709764,0.009224274,0.173806147,0.150724814,0.17489664,0.134000913,0.115502845,0.199800708,0.000551917,0.000934734,0.000910187,0.000789324,0.000749796,8.37E-05,0.000888193
202,Uridine 5'-Monophosphate; LC-ESI-QTOF; MS2; CE,[M-H]-,2.429,0.000765148,0.002267545,0.01072995,0.008681835,0.00881225,0.072239608,0.125622739,0.145874328,0.03527849,0.018489686,0.03123955,0.003346395,0.160196851,0.123329793,0.154635437,0.00664738,0.007114447,0.00528253,0.003796533,0.004610018,0.058161384,0.001500142,0.00186346,0.001986006,0.001788214,0.001804221,0.001887767,0.002048293
203,"Coumaroyl Hexoside (Isomer Of 691, 692); Plasma ID-690",[M-H]-,14.236,0.001043794,0.0013514,0.374161354,0.324662244,0.227408839,0.000905935,0.000798554,0.002627773,0.001513174,0.001158208,0.000862326,0.004456524,0.000970644,0.00092516,0.001099595,0.001210258,0.00107568,0.00111882,0.001316231,0.001147892,0.002314541,0.004008714,0.003850223,0.001195721,0.021960476,0.000837943,0.014053242,0.001964734
204,[5-Acetyloxy-3-(Hydroxymethyl)-2-Oxo-6-Propan-2-Ylcyclohex-3-En-1-Yl] 3-Methylbutanoate,[M-H]-,20.275,0.051492869,0.056922834,0.046694992,0.061617186,0.047758865,0.01552856,0.014112634,0.011908691,0.000760369,5.01E-07,0.012879969,0.051956485,0.013477976,0.011012324,0.013622012,0.062084981,0.051924013,0.066765508,0.055838706,0.051664555,0.042402205,0.044307788,0.030980922,0.035012,0.007985639,0.034146177,0.052137816,0.055003425
